"person_id","pt_no_transit_route_lines","pt_no_stop_lines"
"hk_person_04938877","1","1"
"hk_person_04938878","1","1"
"hk_person_04938879","1","1"
"hk_person_04938881","1","1"
"hk_person_04938882","1","1"
"hk_person_04938965","1","1"
"hk_person_04938966","1","1"
"hk_person_04938967","1","1"
"hk_person_04939100","1","1"
"hk_person_04939159","1","1"
"hk_person_04939160","1","1"
"hk_person_04939161","1","1"
"hk_person_04939162","1","1"
"hk_person_04939173","1","1"
"hk_person_04939174","1","1"
"hk_person_04939175","1","1"
"hk_person_04939176","1","1"
"hk_person_04939177","1","1"
"hk_person_04939178","1","1"
"hk_person_04939180","1","1"
"hk_person_04939212","1","1"
"hk_person_04939213","1","1"
"hk_person_04939214","1","1"
"hk_person_04939215","1","1"
"hk_person_04939244","1","1"
"hk_person_04939306","1","1"
"hk_person_04939333","1","1"
"hk_person_04939415","1","1"
"hk_person_04939416","1","1"
"hk_person_04939417","1","1"
"hk_person_04939508","1","1"
"hk_person_04939509","1","1"
"hk_person_04939587","1","1"
"hk_person_04939588","1","1"
"hk_person_04939589","1","1"
"hk_person_04939590","1","1"
"hk_person_04939591","1","1"
"hk_person_04939592","1","1"
"hk_person_04939723","1","1"
"hk_person_04939740","1","1"
"hk_person_04939741","1","1"
"hk_person_04939742","1","1"
"hk_person_04939743","1","1"
"hk_person_04939755","1","1"
"hk_person_04939756","1","1"
"hk_person_04939874","1","1"
"hk_person_04939976","1","1"
"hk_person_04939977","1","1"
"hk_person_04939986","1","1"
"hk_person_04939987","1","1"
"hk_person_04939988","1","1"
"hk_person_04940163","1","1"
"hk_person_04940198","1","1"
"hk_person_04940209","1","1"
"hk_person_04940212","1","1"
"hk_person_04940213","1","1"
"hk_person_04940248","1","1"
"hk_person_04940410","1","1"
"hk_person_04940411","1","1"
"hk_person_04940424","1","1"
"hk_person_04940425","1","1"
"hk_person_04940426","1","1"
"hk_person_04940431","1","1"
"hk_person_04940432","1","1"
"hk_person_04940433","1","1"
"hk_person_04940447","1","1"
"hk_person_04940448","1","1"
"hk_person_04940450","1","1"
"hk_person_04940451","1","1"
"hk_person_04940662","1","1"
"hk_person_04940663","1","1"
"hk_person_04940664","1","1"
"hk_person_04940667","1","1"
"hk_person_04940669","1","1"
"hk_person_04940736","1","1"
"hk_person_04940747","1","1"
"hk_person_04940749","1","1"
"hk_person_04940751","1","1"
"hk_person_04940964","1","1"
"hk_person_04940965","1","1"
"hk_person_04940966","1","1"
"hk_person_04941028","1","1"
"hk_person_04941029","1","1"
"hk_person_04941072","1","1"
"hk_person_04941087","1","1"
"hk_person_04941161","1","1"
"hk_person_04941162","1","1"
"hk_person_04941181","1","1"
"hk_person_04941200","1","1"
"hk_person_04941246","1","1"
"hk_person_04941247","1","1"
"hk_person_04941248","1","1"
"hk_person_04941249","1","1"
"hk_person_04941265","1","1"
"hk_person_04941266","1","1"
"hk_person_04941269","1","1"
"hk_person_04941384","1","1"
"hk_person_04941386","1","1"
"hk_person_04941387","1","1"
"hk_person_04941435","1","1"
"hk_person_04941504","1","1"
"hk_person_04941506","1","1"
"hk_person_04941507","1","1"
"hk_person_04941524","1","1"
"hk_person_04941531","1","1"
"hk_person_04941533","1","1"
"hk_person_04941613","1","1"
"hk_person_04941674","1","1"
"hk_person_04941681","1","1"
"hk_person_04941796","1","1"
"hk_person_04941858","1","1"
"hk_person_04941859","1","1"
"hk_person_04941860","1","1"
"hk_person_04941861","1","1"
"hk_person_04941977","1","1"
"hk_person_04941978","1","1"
"hk_person_04942149","1","1"
"hk_person_04942151","1","1"
"hk_person_04942231","1","1"
"hk_person_04942233","1","1"
"hk_person_04942234","1","1"
"hk_person_04942236","1","1"
"hk_person_04942238","1","1"
"hk_person_04942366","1","1"
"hk_person_04942368","1","1"
"hk_person_04942374","1","1"
"hk_person_04942408","1","1"
"hk_person_04942563","1","1"
"hk_person_04942564","1","1"
"hk_person_04942617","1","1"
"hk_person_04942618","1","1"
"hk_person_04942619","1","1"
"hk_person_04942674","1","1"
"hk_person_04942676","1","1"
"hk_person_04942719","1","1"
"hk_person_04942720","1","1"
"hk_person_04942738","1","1"
"hk_person_04942739","1","1"
"hk_person_04942741","1","1"
"hk_person_04942783","1","1"
"hk_person_04942785","1","1"
"hk_person_04942786","1","1"
"hk_person_04942852","1","1"
"hk_person_04942888","1","1"
"hk_person_04943002","1","1"
"hk_person_04943022","1","1"
"hk_person_04943023","1","1"
"hk_person_04943057","1","1"
"hk_person_04943058","1","1"
"hk_person_04943203","1","1"
"hk_person_04943204","1","1"
"hk_person_04943206","1","1"
"hk_person_04943296","1","1"
"hk_person_04943348","1","1"
"hk_person_04943381","1","1"
"hk_person_04943942","1","1"
"hk_person_04943982","1","1"
"hk_person_04943983","1","1"
"hk_person_04943984","1","1"
"hk_person_04944059","1","1"
"hk_person_04944061","1","1"
"hk_person_04944062","1","1"
"hk_person_04944162","1","1"
"hk_person_04944237","1","1"
"hk_person_04944267","1","1"
"hk_person_04944268","1","1"
"hk_person_04944394","1","1"
"hk_person_04944447","1","1"
"hk_person_04944448","1","1"
"hk_person_04944521","1","1"
"hk_person_04944524","1","1"
"hk_person_04944526","1","1"
"hk_person_04944527","1","1"
"hk_person_04944585","1","1"
"hk_person_04944680","1","1"
"hk_person_04944681","1","1"
"hk_person_04944733","1","1"
"hk_person_04944764","1","1"
"hk_person_04944813","1","1"
"hk_person_04944851","1","1"
"hk_person_04944852","1","1"
"hk_person_04944853","1","1"
"hk_person_04944972","1","1"
"hk_person_04944973","1","1"
"hk_person_04944975","1","1"
"hk_person_04945020","1","1"
"hk_person_04945066","1","1"
"hk_person_04945067","1","1"
"hk_person_04945073","1","1"
"hk_person_04945074","1","1"
"hk_person_04945075","1","1"
"hk_person_04945246","1","1"
"hk_person_04945274","1","1"
"hk_person_04945367","1","1"
"hk_person_04945368","1","1"
"hk_person_04945549","1","1"
"hk_person_04945593","1","1"
"hk_person_04945595","1","1"
"hk_person_04945596","1","1"
"hk_person_04945606","1","1"
"hk_person_04945643","1","1"
"hk_person_04945644","1","1"
"hk_person_04945705","1","1"
"hk_person_04945750","1","1"
"hk_person_04945751","1","1"
"hk_person_04945773","1","1"
"hk_person_04945775","1","1"
"hk_person_04945776","1","1"
"hk_person_04945777","1","1"
"hk_person_04945778","1","1"
"hk_person_04945779","1","1"
"hk_person_04945815","1","1"
"hk_person_04945816","1","1"
"hk_person_04945892","1","1"
"hk_person_04945893","1","1"
"hk_person_04945894","1","1"
"hk_person_04945945","1","1"
"hk_person_04946021","1","1"
"hk_person_04946022","1","1"
"hk_person_04946041","1","1"
"hk_person_04946205","1","1"
"hk_person_04946233","1","1"
"hk_person_04946235","1","1"
"hk_person_04946442","1","1"
"hk_person_04946443","1","1"
"hk_person_04946444","1","1"
"hk_person_04946531","1","1"
"hk_person_04946533","1","1"
"hk_person_04946583","1","1"
"hk_person_04946592","1","1"
"hk_person_04946595","1","1"
"hk_person_04946602","1","1"
"hk_person_04946604","1","1"
"hk_person_04946726","1","1"
"hk_person_04946765","1","1"
"hk_person_04946766","1","1"
"hk_person_04946820","1","1"
"hk_person_04947026","1","1"
"hk_person_04947027","1","1"
"hk_person_04947054","1","1"
"hk_person_04947056","1","1"
"hk_person_04947057","1","1"
"hk_person_04947257","1","1"
"hk_person_04947258","1","1"
"hk_person_04947279","1","1"
"hk_person_04947374","1","1"
"hk_person_04947376","1","1"
"hk_person_04947386","1","1"
"hk_person_04947387","1","1"
"hk_person_04947529","1","1"
"hk_person_04947547","1","1"
"hk_person_04947548","1","1"
"hk_person_04947559","1","1"
"hk_person_04947602","1","1"
"hk_person_04947622","1","1"
"hk_person_04947786","1","1"
"hk_person_04947788","1","1"
"hk_person_04947790","1","1"
"hk_person_04947818","1","1"
"hk_person_04947819","1","1"
"hk_person_04947968","1","1"
"hk_person_04947981","1","1"
"hk_person_04948098","1","1"
"hk_person_04948143","1","1"
"hk_person_04948262","1","1"
"hk_person_04948282","1","1"
"hk_person_04948283","1","1"
"hk_person_04948352","1","1"
"hk_person_04948434","1","1"
"hk_person_04948440","1","1"
"hk_person_04948504","1","1"
"hk_person_04948505","1","1"
"hk_person_04948550","1","1"
"hk_person_04948551","1","1"
"hk_person_04948571","1","1"
"hk_person_04948630","1","1"
"hk_person_04948631","1","1"
"hk_person_04948818","1","1"
"hk_person_04948932","1","1"
"hk_person_04948933","1","1"
"hk_person_04948976","1","1"
"hk_person_04948978","1","1"
"hk_person_04948993","1","1"
"hk_person_04949036","1","1"
"hk_person_04949037","1","1"
"hk_person_04949088","1","1"
"hk_person_04949089","1","1"
"hk_person_04949345","1","1"
"hk_person_04949416","1","1"
"hk_person_04949434","1","1"
"hk_person_04949491","1","1"
"hk_person_04949511","1","1"
"hk_person_04949512","1","1"
"hk_person_04949539","1","1"
"hk_person_04949615","1","1"
"hk_person_04949618","1","1"
"hk_person_04949619","1","1"
"hk_person_04949668","1","1"
"hk_person_04949705","1","1"
"hk_person_04949775","1","1"
"hk_person_04949836","1","1"
"hk_person_04949837","1","1"
"hk_person_04949859","1","1"
"hk_person_04950014","1","1"
"hk_person_04950015","1","1"
"hk_person_04950016","1","1"
"hk_person_04950187","1","1"
"hk_person_04950188","1","1"
"hk_person_04950189","1","1"
"hk_person_04950190","1","1"
"hk_person_04950192","1","1"
"hk_person_04950226","1","1"
"hk_person_04950229","1","1"
"hk_person_04950238","1","1"
"hk_person_04950243","1","1"
"hk_person_04950245","1","1"
"hk_person_04950419","1","1"
"hk_person_04950420","1","1"
"hk_person_04950425","1","1"
"hk_person_04950426","1","1"
"hk_person_04950427","1","1"
"hk_person_04950675","1","1"
"hk_person_04950680","1","1"
"hk_person_04950783","1","1"
"hk_person_04950834","1","1"
"hk_person_04950835","1","1"
"hk_person_04950895","1","1"
"hk_person_04950959","1","1"
"hk_person_04950960","1","1"
"hk_person_04951005","1","1"
"hk_person_04951006","1","1"
"hk_person_04951149","1","1"
"hk_person_04951151","1","1"
"hk_person_04951251","1","1"
"hk_person_04951252","1","1"
"hk_person_04951253","1","1"
"hk_person_04951346","1","1"
"hk_person_04951347","1","1"
"hk_person_04951348","1","1"
"hk_person_04951349","1","1"
"hk_person_04951390","1","1"
"hk_person_04951391","1","1"
"hk_person_04951392","1","1"
"hk_person_04951436","1","1"
"hk_person_04951437","1","1"
"hk_person_04951438","1","1"
"hk_person_04951590","1","1"
"hk_person_04951610","1","1"
"hk_person_04951611","1","1"
"hk_person_04951612","1","1"
"hk_person_04951613","1","1"
"hk_person_04951710","1","1"
"hk_person_04951989","1","1"
"hk_person_04952088","1","1"
"hk_person_04952089","1","1"
"hk_person_04952090","1","1"
"hk_person_04952110","1","1"
"hk_person_04952147","1","1"
"hk_person_04952172","1","1"
"hk_person_04952173","1","1"
"hk_person_04952175","1","1"
"hk_person_04952273","1","1"
"hk_person_04952378","1","1"
"hk_person_04952379","1","1"
"hk_person_04952380","1","1"
"hk_person_04952381","1","1"
"hk_person_04952382","1","1"
"hk_person_04952383","1","1"
"hk_person_04952479","1","1"
"hk_person_04952480","1","1"
"hk_person_04952540","1","1"
"hk_person_04952541","1","1"
"hk_person_04952566","1","1"
"hk_person_04952568","1","1"
"hk_person_04952569","1","1"
"hk_person_04952581","1","1"
"hk_person_04952582","1","1"
"hk_person_04952583","1","1"
"hk_person_04952592","1","1"
"hk_person_04952593","1","1"
"hk_person_04952594","1","1"
"hk_person_04952595","1","1"
"hk_person_04952630","1","1"
"hk_person_04952631","1","1"
"hk_person_04952725","1","1"
"hk_person_04952726","1","1"
"hk_person_04952727","1","1"
"hk_person_04952728","1","1"
"hk_person_04952798","1","1"
"hk_person_04952801","1","1"
"hk_person_04952908","1","1"
"hk_person_04952909","1","1"
"hk_person_04952910","1","1"
"hk_person_04952911","1","1"
"hk_person_04953000","1","1"
"hk_person_04953039","1","1"
"hk_person_04953040","1","1"
"hk_person_04953048","1","1"
"hk_person_04953049","1","1"
"hk_person_04953179","1","1"
"hk_person_04953206","1","1"
"hk_person_04953272","1","1"
"hk_person_04953273","1","1"
"hk_person_04953306","1","1"
"hk_person_04953324","1","1"
"hk_person_04953325","1","1"
"hk_person_04953336","1","1"
"hk_person_04953337","1","1"
"hk_person_04953338","1","1"
"hk_person_04953468","1","1"
"hk_person_04953469","1","1"
"hk_person_04953496","1","1"
"hk_person_04953498","1","1"
"hk_person_04953537","1","1"
"hk_person_04953539","1","1"
"hk_person_04953602","1","1"
"hk_person_04953604","1","1"
"hk_person_04953712","1","1"
"hk_person_04953715","1","1"
"hk_person_04953772","1","1"
"hk_person_04953774","1","1"
"hk_person_04953896","1","1"
"hk_person_04953897","1","1"
"hk_person_04953970","1","1"
"hk_person_04953999","1","1"
"hk_person_04954000","1","1"
"hk_person_04954001","1","1"
"hk_person_04954047","1","1"
"hk_person_04954048","1","1"
"hk_person_04954049","1","1"
"hk_person_04954050","1","1"
"hk_person_04954186","1","1"
"hk_person_04954188","1","1"
"hk_person_04954190","1","1"
"hk_person_04954205","1","1"
"hk_person_04954206","1","1"
"hk_person_04954271","1","1"
"hk_person_04954272","1","1"
"hk_person_04954273","1","1"
"hk_person_04954274","1","1"
"hk_person_04954320","1","1"
"hk_person_04954345","1","1"
"hk_person_04954346","1","1"
"hk_person_04954379","1","1"
"hk_person_04954380","1","1"
"hk_person_04954415","1","1"
"hk_person_04954427","1","1"
"hk_person_04954429","1","1"
"hk_person_04954482","1","1"
"hk_person_04954483","1","1"
"hk_person_04954486","1","1"
"hk_person_04954487","1","1"
"hk_person_04954641","1","1"
"hk_person_04954642","1","1"
"hk_person_04954643","1","1"
"hk_person_04954727","1","1"
"hk_person_04954728","1","1"
"hk_person_04954730","1","1"
"hk_person_04954735","1","1"
"hk_person_04954785","1","1"
"hk_person_04954786","1","1"
"hk_person_04954787","1","1"
"hk_person_04954788","1","1"
"hk_person_04954867","1","1"
"hk_person_04954869","1","1"
"hk_person_04954939","1","1"
"hk_person_04954940","1","1"
"hk_person_04954941","1","1"
"hk_person_04954961","1","1"
"hk_person_04954962","1","1"
"hk_person_04954979","1","1"
"hk_person_04954980","1","1"
"hk_person_04954983","1","1"
"hk_person_04954984","1","1"
"hk_person_04954997","1","1"
"hk_person_04954998","1","1"
"hk_person_04955085","1","1"
"hk_person_04955086","1","1"
"hk_person_04955087","1","1"
"hk_person_04955406","1","1"
"hk_person_04955407","1","1"
"hk_person_04955526","1","1"
"hk_person_04955527","1","1"
"hk_person_04955587","1","1"
"hk_person_04955588","1","1"
"hk_person_04955607","1","1"
"hk_person_04955608","1","1"
"hk_person_04955610","1","1"
"hk_person_04955648","1","1"
"hk_person_04955662","1","1"
"hk_person_04955718","1","1"
"hk_person_04955789","1","1"
"hk_person_04955792","1","1"
"hk_person_04955825","1","1"
"hk_person_04955826","1","1"
"hk_person_04955901","1","1"
"hk_person_04956039","1","1"
"hk_person_04956041","1","1"
"hk_person_04956052","1","1"
"hk_person_04956055","1","1"
"hk_person_04956056","1","1"
"hk_person_04956142","1","1"
"hk_person_04956143","1","1"
"hk_person_04956324","1","1"
"hk_person_04956325","1","1"
"hk_person_04956326","1","1"
"hk_person_04956405","1","1"
"hk_person_04956406","1","1"
"hk_person_04956436","1","1"
"hk_person_04956437","1","1"
"hk_person_04956438","1","1"
"hk_person_04956483","1","1"
"hk_person_04956484","1","1"
"hk_person_04956485","1","1"
"hk_person_04956494","1","1"
"hk_person_04956495","1","1"
"hk_person_04956496","1","1"
"hk_person_04956526","1","1"
"hk_person_04956527","1","1"
"hk_person_04956528","1","1"
"hk_person_04956529","1","1"
"hk_person_04956558","1","1"
"hk_person_04956680","1","1"
"hk_person_04956876","1","1"
"hk_person_04956879","1","1"
"hk_person_04956944","1","1"
"hk_person_04956945","1","1"
"hk_person_04957008","1","1"
"hk_person_04957009","1","1"
"hk_person_04957098","1","1"
"hk_person_04957099","1","1"
"hk_person_04957101","1","1"
"hk_person_04957122","1","1"
"hk_person_04957139","1","1"
"hk_person_04957140","1","1"
"hk_person_04957141","1","1"
"hk_person_04957196","1","1"
"hk_person_04957319","1","1"
"hk_person_04957320","1","1"
"hk_person_04957322","1","1"
"hk_person_04957335","1","1"
"hk_person_04957381","1","1"
"hk_person_04957490","1","1"
"hk_person_04957511","1","1"
"hk_person_04957537","1","1"
"hk_person_04957826","1","1"
"hk_person_04957827","1","1"
"hk_person_04957836","1","1"
"hk_person_04957873","1","1"
"hk_person_04957889","1","1"
"hk_person_04957890","1","1"
"hk_person_04957956","1","1"
"hk_person_04958000","1","1"
"hk_person_04958001","1","1"
"hk_person_04958003","1","1"
"hk_person_04958044","1","1"
"hk_person_04958148","1","1"
"hk_person_04958276","1","1"
"hk_person_04958319","1","1"
"hk_person_04958320","1","1"
"hk_person_04958321","1","1"
"hk_person_04958330","1","1"
"hk_person_04958331","1","1"
"hk_person_04958332","1","1"
"hk_person_04958333","1","1"
"hk_person_04958360","1","1"
"hk_person_04958361","1","1"
"hk_person_04958362","1","1"
"hk_person_04958369","1","1"
"hk_person_04958370","1","1"
"hk_person_04958371","1","1"
"hk_person_04958372","1","1"
"hk_person_04958379","1","1"
"hk_person_04958380","1","1"
"hk_person_04958740","1","1"
"hk_person_04958741","1","1"
"hk_person_04958742","1","1"
"hk_person_04958759","1","1"
"hk_person_04958760","1","1"
"hk_person_04958761","1","1"
"hk_person_04958829","1","1"
"hk_person_04958859","1","1"
"hk_person_04958860","1","1"
"hk_person_04958974","1","1"
"hk_person_04958976","1","1"
"hk_person_04959016","1","1"
"hk_person_04959095","1","1"
"hk_person_04959114","1","1"
"hk_person_04959116","1","1"
"hk_person_04959117","1","1"
"hk_person_04959118","1","1"
"hk_person_04959177","1","1"
"hk_person_04959235","1","1"
"hk_person_04959253","1","1"
"hk_person_04959404","1","1"
"hk_person_04959406","1","1"
"hk_person_04959437","1","1"
"hk_person_04959456","1","1"
"hk_person_04959458","1","1"
"hk_person_04959480","1","1"
"hk_person_04959481","1","1"
"hk_person_04959531","1","1"
"hk_person_04959534","1","1"
"hk_person_04959568","1","1"
"hk_person_04959705","1","1"
"hk_person_04959805","1","1"
"hk_person_04959806","1","1"
"hk_person_04959840","1","1"
"hk_person_04959841","1","1"
"hk_person_04959869","1","1"
"hk_person_04959906","1","1"
"hk_person_04959907","1","1"
"hk_person_04959908","1","1"
"hk_person_04959910","1","1"
"hk_person_04959923","1","1"
"hk_person_04959924","1","1"
"hk_person_04959954","1","1"
"hk_person_04959955","1","1"
"hk_person_04959991","1","1"
"hk_person_04959992","1","1"
"hk_person_04960059","1","1"
