"person_id","taxi_ordinal","hk_taxi_main_trip_index","plan_element_index","departure_time_seconds","preceding_leg_modes","fare_hkd","taxi_type","classification_source","observed_departure","observed_arrival","missing_attribution"
"hk_person_02353252","1","1","3","58926.0","taxi","100.4","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02354170","0","2","5","77318.0","pt|pt","206.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02354170","1","3","7","88718.0","pt|pt|taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02354170","2","4","9","91800.0","pt|pt|taxi|taxi","147.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02354262","0","0","1","36715.0","","100.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02354262","1","1","3","43615.0","taxi","35.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02354262","2","2","5","50215.0","taxi|taxi","108.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02354263","0","2","5","74720.0","pt|pt","117.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02354263","1","3","7","81320.0","pt|pt|taxi","122.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02355131","0","0","1","57095.0","","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02355131","1","1","3","63995.0","taxi","52.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02355131","2","2","5","75395.0","taxi|taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02355365","0","2","5","65717.0","walk|walk","39.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02355365","1","3","7","72317.0","walk|walk|taxi","113.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02355365","2","4","9","83717.0","walk|walk|taxi|taxi","143.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02355373","0","0","1","29642.0","","52.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02355373","1","1","3","70051.0","taxi","58.4","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02355601","0","2","5","68757.0","pt|pt","50.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02355601","1","3","7","75657.0","pt|pt|taxi","54.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02355843","0","0","1","31499.0","","113.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02355843","1","1","3","69246.0","taxi","119.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02356627","0","0","1","36075.0","","105.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02356627","1","1","3","42975.0","taxi","43.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02356802","0","0","1","26740.0","","158.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02356802","1","1","3","55434.0","taxi","158.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02356985","0","2","5","73182.0","pt|pt","168.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02356985","1","3","7","79782.0","pt|pt|taxi","169.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02359178","0","2","5","65831.0","pt|pt","54.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02359178","1","3","7","72431.0","pt|pt|taxi","71.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02359178","2","4","9","83831.0","pt|pt|taxi|taxi","56.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02359201","0","0","1","39432.0","","130.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02359201","1","1","3","46032.0","taxi","134.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02359347","0","0","1","43196.0","","162.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02359347","1","1","3","49796.0","taxi","161.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02359488","0","0","1","54695.0","","35.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02359488","1","1","3","62495.0","taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02360140","0","0","1","40827.0","","35.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02360140","1","1","3","47727.0","taxi","31.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02360144","0","0","1","51560.0","","100.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02360144","1","1","3","58460.0","taxi","100.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02361051","0","0","1","47243.0","","152.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02361051","1","1","3","58643.0","taxi","117.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02361308","0","0","1","38907.0","","54.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02361308","1","1","3","45807.0","taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02361308","2","2","5","53607.0","taxi|taxi","105.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02362729","0","0","1","45801.0","","89.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02362729","1","1","3","53601.0","taxi","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02362729","2","2","5","60201.0","taxi|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02363012","0","0","1","32579.0","","288.7","unresolved","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02363012","1","1","3","66401.0","taxi","305.5","unresolved","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02363946","0","2","5","74901.0","walk|walk","35.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02363946","1","3","7","81801.0","walk|walk|taxi","31.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02364460","0","0","1","51655.0","","98.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02364460","1","1","3","58555.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02364460","2","2","5","68155.0","taxi|taxi","85.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02364480","0","0","1","46843.0","","75.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02364480","1","1","3","53443.0","taxi","47.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02364480","2","2","5","61243.0","taxi|taxi","89.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02365183","0","0","1","59685.0","","47.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02365183","1","1","3","71085.0","taxi","43.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02365493","0","0","1","35304.0","","108.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02365493","1","1","3","46704.0","taxi","130.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02365528","0","0","1","42797.0","","85.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02365528","1","1","3","49697.0","taxi","87.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367141","0","2","5","75818.0","walk|walk","129.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367141","1","3","7","82418.0","walk|walk|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367497","0","0","1","49900.0","","105.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367497","1","1","3","56800.0","taxi","47.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367497","2","2","5","63400.0","taxi|taxi","77.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367708","0","0","1","48501.0","","75.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367708","1","1","3","55101.0","taxi","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367735","0","0","1","50346.0","","126.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367735","1","1","3","59946.0","taxi","79.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367735","2","2","5","66846.0","taxi|taxi","77.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367975","0","0","1","56833.0","","37.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367975","1","1","3","63733.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02367975","2","2","5","70333.0","taxi|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02368183","0","0","1","37567.0","","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02368183","1","1","3","44167.0","taxi","92.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02368183","2","2","5","53767.0","taxi|taxi","103.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02368816","0","0","1","34674.0","","103.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02368816","1","1","3","63575.0","taxi","83.6","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02369083","0","0","1","45306.0","","85.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02369083","1","1","3","53106.0","taxi","60.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02369083","2","2","5","64506.0","taxi|taxi","98.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02369677","0","2","5","72856.0","pt|pt","166.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02369677","1","3","7","84256.0","pt|pt|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02369677","2","4","9","90856.0","pt|pt|taxi|taxi","165.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02371516","0","0","1","38367.0","","66.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02371516","1","1","3","45267.0","taxi","155.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02371516","2","2","5","54867.0","taxi|taxi","126.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02371641","0","0","1","41249.0","","81.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02371641","1","1","3","52649.0","taxi","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02372910","0","2","5","57217.0","ride|ride","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02372910","1","3","7","63817.0","ride|ride|taxi","62.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02372910","2","4","9","75217.0","ride|ride|taxi|taxi","75.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02373182","0","0","1","24418.0","","94.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02373182","1","1","3","61177.0","taxi","89.9","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02373382","0","0","1","33392.0","","172.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02373382","1","1","3","40292.0","taxi","168.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02373426","0","2","5","59742.0","pt|pt","50.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02373426","1","3","7","66342.0","pt|pt|taxi","171.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02373426","2","4","9","77742.0","pt|pt|taxi|taxi","137.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02373498","0","0","1","37797.0","","50.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02373498","1","1","3","44697.0","taxi","96.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02373498","2","2","5","51297.0","taxi|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02374153","0","2","5","61907.0","ride|ride","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02374153","1","3","7","68807.0","ride|ride|taxi","31.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
