poi_id,name,normalized_name,type,typecode,address,pname,cityname,adname,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_500m_buffer,source_tile_ids,source_pages,duplicate_count,stop_cluster_id,saturation_warning
BV09108887,鹤林生态公园(西行)(公交站),鹤林生态公园(西行),交通设施服务;公交车站;公交车站相关,150700,333路,福建省,福州市,晋安区,119.346506,26.089323,119.34161315056156,26.092344112479488,734199.9174434831,2888016.0666317204,True,True,L0_008_005,2,1,鹤林生态公园(西行)_00093,False
BV09108888,鹤林生态公园(东行)(公交站),鹤林生态公园(东行),交通设施服务;公交车站;公交车站相关,150700,333路,福建省,福州市,晋安区,119.34684,26.089184,119.3419465721808,26.092204427624026,734233.5549695365,2888001.18924729,True,True,L0_008_005,2,1,鹤林生态公园(东行)_00094,False
BV09109142,仓山检察院(公交站),仓山检察院,交通设施服务;公交车站;公交车站相关,150700,309路,福建省,福州市,仓山区,119.332036,26.042111,119.32717365277462,26.045127401508083,732848.6700114184,2882758.4957015663,True,True,L0_008_003,1,1,仓山检察院_00095,False
BV09109143,雁头(公交站),雁头,交通设施服务;公交车站;公交车站相关,150700,12路;177路;190路(敬老线路);309路;67路,福建省,福州市,仓山区,119.341556,26.041001,119.33667574926007,26.04399876681429,733801.9818293252,2882650.4469917347,True,True,L0_008_003,1,1,雁头_00096,False
BV09109144,江边新苑(公交站),江边新苑,交通设施服务;公交车站;公交车站相关,150700,12路;190路(敬老线路),福建省,福州市,仓山区,119.345241,26.038143,119.34035427928717,26.041132132135942,734175.8723380796,2882339.4213044415,True,True,L0_008_003,2,1,江边新苑_00097,False
BV09109145,祥浦苑(公交站),祥浦苑,交通设施服务;公交车站;公交车站相关,150700,163路,福建省,福州市,仓山区,119.352062,26.037107,119.3471635936216,26.04008353504371,734859.5386578116,2882235.4818595946,True,True,L0_009_003,2,1,祥浦苑_00098,False
BV09109146,观澜云著C区(公交站),观澜云著C区,交通设施服务;公交车站;公交车站相关,150700,12路,福建省,福州市,仓山区,119.346606,26.037066,119.34171693772616,26.04005196507897,734314.4155783543,2882222.1850976055,True,True,L0_008_003,3,1,观澜云著C区_00099,False
BV09109147,观澜云著B区(公交站),观澜云著B区,交通设施服务;公交车站;公交车站相关,150700,12路;177路;190路(敬老线路);67路,福建省,福州市,仓山区,119.347926,26.039017,119.34303447732576,26.042001952392805,734442.4141790413,2882440.61507309,True,True,L0_008_003,3,1,观澜云著B区_00100,False
BV09109148,观澜云著A区(公交站),观澜云著A区,交通设施服务;公交车站;公交车站相关,150700,12路;163路;177路;190路(敬老线路);67路,福建省,福州市,仓山区,119.347911,26.039141,119.34301949402786,26.042126062597497,734440.6674147042,2882454.3397461497,True,True,L0_008_003,3,1,观澜云著A区_00101,False
BV09109827,雁头路西(公交站),雁头路西,交通设施服务;公交车站;公交车站相关,150700,12路;177路;190路(敬老线路);309路;67路,福建省,福州市,仓山区,119.33744,26.042102,119.33256734186635,26.045108165158805,733388.5656436528,2882766.0086540827,True,True,L0_008_003,1,1,雁头路西_00102,False
BV09110016,雁头路东(公交站),雁头路东,交通设施服务;公交车站;公交车站相关,150700,163路;309路,福建省,福州市,仓山区,119.351212,26.03582,119.34631510698505,26.038797104162132,734777.1727344429,2882091.415085434,True,True,L0_008_003;L0_009_002;L0_009_003,2;4,3,雁头路东_00103,False
BV09110051,江边洲路(公交站),江边洲路,交通设施服务;公交车站;公交车站相关,150700,12路;177路;67路,福建省,福州市,仓山区,119.351607,26.039341,119.34670918005729,26.04231981533239,734809.5958693543,2882482.447372955,True,True,L0_009_003,2,1,江边洲路_00104,False
BV09110188,金山(公交站),金山,交通设施服务;公交车站;公交车站相关,150700,樟13路,福建省,福州市,仓山区,119.264007,26.042116,119.25924437497292,26.04523116259189,726049.4978574673,2882650.444257978,True,True,L0_005_003,3,1,金山_00105,False
BV09111258,美墩桥南(公交站),美墩桥南,交通设施服务;公交车站;公交车站相关,150700,177路;190路(敬老线路),福建省,福州市,仓山区,119.337844,26.044222,119.3329704199871,26.047228838979187,733424.7065673341,2883001.7034894805,True,True,L0_008_003,1,1,美墩桥南_00106,False
BV09112442,附中站(公交站),附中站,交通设施服务;公交车站;公交车站相关,150700,209路;60路;83路;地铁接驳15号专线;地铁烟台山接驳环线,福建省,福州市,仓山区,119.313531,26.042201,119.30870416005487,26.045252419100503,730999.8120747037,2882739.4921549694,True,True,L0_007_003,1,1,附中站_00107,False
BV09112444,对湖(公交站),对湖,交通设施服务;公交车站;公交车站相关,150700,209路;60路;83路;地铁接驳15号专线;地铁烟台山接驳环线,福建省,福州市,仓山区,119.309265,26.040596,119.30444612099551,26.043654023891392,730576.7564563961,2882554.852828193,True,True,L0_007_003,1,1,对湖_00108,False
BV09113524,梅峰宾馆(融侨三区)(公交站),梅峰宾馆(融侨三区),交通设施服务;公交车站;公交车站相关,150700,322路;53路(敬老线路),福建省,福州市,鼓楼区,119.279843,26.097657,119.27506367783008,26.100796313559584,727525.3152792242,2888834.5173752904,True,True,L0_006_005,1,1,梅峰宾馆(融侨三区)_00109,False
BV09115776,船政(公交站),船政,交通设施服务;公交车站;公交车站相关,150700,137路;139快线;139路快线;140路;178路;201路;215路快线;216路快线;37路;529路;58路;7686路船政文化城旅游专线;M1路;M2路;M3路;M5路;东部29号线(马尾专线),福建省,福州市,马尾区,119.444316,25.99225,119.4394368479379,25.995187514320133,744188.8457607965,2877430.197784976,True,True,L0_012_001,1,1,船政_00110,False
BV09116443,三高路东(公交站),三高路东,交通设施服务;公交车站;公交车站相关,150700,(停运)681路;126路;137路;14路;156路;163路;197路;301路;305路;357路;711路;76路;77路;8路;通勤快线18路,福建省,福州市,仓山区,119.332126,26.036465,119.32726390603226,26.039477412470376,732868.8735403442,2882132.6331911334,True,True,L0_008_003,2,1,三高路东_00111,False
BV09118748,盛天现代城(前屿村)(公交站),盛天现代城(前屿村),交通设施服务;公交车站;公交车站相关,150700,29路(敬老线路),福建省,福州市,晋安区,119.34965,26.070727,119.34475309979346,26.073730255945375,734551.2031895987,2885959.263431802,True,True,L0_008_004;L0_009_004,2,2,盛天现代城(前屿村)_00112,False
BV09118929,员工公寓(公交站),员工公寓,交通设施服务;公交车站;公交车站相关,150700,518路支线,福建省,福州市,闽侯县,119.145486,26.141055,119.1405594719572,26.144098037598557,713990.8374207219,2893403.82984978,True,True,L0_001_007,1,1,员工公寓_00113,False
BV09120405,望山府(公交站),望山府,交通设施服务;公交车站;公交车站相关,150700,768路,福建省,福州市,闽侯县,119.119255,26.128728,119.114293103997,26.131729787343755,711386.5471077926,2891990.530338245,False,False,L0_000_006,1,1,望山府_00114,False
BV09120406,榕璟(公交站),榕璟,交通设施服务;公交车站;公交车站相关,150700,768路,福建省,福州市,闽侯县,119.118581,26.135223,119.1136180014118,26.138228365922966,711307.3268152081,2892709.4244796084,False,False,L0_000_006,1,1,榕璟_00115,False
BV09120407,闽越水镇(公交站),闽越水镇,交通设施服务;公交车站;公交车站相关,150700,768路,福建省,福州市,闽侯县,119.117059,26.131057,119.11209501971652,26.13405848383431,711162.5307920033,2892244.95896981,False,False,L0_000_006,1,1,闽越水镇_00116,False
BV09120409,荷洋(古祥居)(公交站),荷洋(古祥居),交通设施服务;公交车站;公交车站相关,150700,761路;761路(上放学期间),福建省,福州市,闽侯县,119.149409,26.104654,119.14449237900008,26.10768010736311,714450.6533603995,2889375.4452406988,False,False,L0_001_005,1,1,荷洋(古祥居)_00117,False
BV09120854,义井公交总站(公交站),义井公交总站,交通设施服务;公交车站;公交车站相关,150700,109路(敬老线路);159路;338路;74路(敬老线路);贵安旅游6号线,福建省,福州市,鼓楼区,119.293178,26.118292,119.28837998181835,26.121427746972703,728817.2880674204,2891143.830662691,True,True,L0_006_006,1,1,义井公交总站_00118,False
BV09121212,三江口地铁站(公交站),三江口地铁站,交通设施服务;公交车站;公交车站相关,150700,35路(敬老线路);地铁接驳24号专线,福建省,福州市,仓山区,119.425458,25.979249,119.42054358498255,25.982150429579274,742323.6784343738,2875950.4361367873,True,True,L0_011_000,1,1,三江口地铁站_00119,False
BV09121213,下洋地铁站(公交站),下洋地铁站,交通设施服务;公交车站;公交车站相关,150700,地铁接驳24号专线,福建省,福州市,仓山区,119.421059,25.98406,119.41613828132029,25.986960573813494,741872.6423421694,2876475.2591756154,True,True,L0_011_000;L0_011_001,1,2,下洋地铁站_00120,False
BV09123250,东水路口(公交站),东水路口,交通设施服务;公交车站;公交车站相关,150700,(停运)317路;106路(敬老线路);118路;11路;133路;27路(敬老线路);310路;327路;328路;338路;72路;78路;9路,福建省,福州市,鼓楼区,119.314544,26.087588,119.30971184817952,26.090667914451174,731011.4813208269,2887773.3308005254,True,True,L0_007_005,2,1,东水路口_00121,False
BV09126960,葫芦阵地铁站C口(公交站),葫芦阵地铁站C口,交通设施服务;公交车站;公交车站相关,150700,205路,福建省,福州市,仓山区,119.343972,26.016703,119.33908918236098,26.01967987528193,734091.8521300101,2879960.212024425,True,True,L0_008_002,2,1,葫芦阵地铁站C口_00122,False
BV09134084,江山铭著(公交站),江山铭著,交通设施服务;公交车站;公交车站相关,150700,183路快线(敬老线路);189路快线;193路;地铁接驳5号专线,福建省,福州市,仓山区,119.228852,26.093278,119.22407795758858,26.09642301757407,722432.998291116,2888261.8192261434,True,True,L0_004_005,1,1,江山铭著_00123,False
BV09135153,福新公交总站(公交站),福新公交总站,交通设施服务;公交车站;公交车站相关,150700,380路,福建省,福州市,晋安区,119.358695,26.0819,119.35378272324327,26.084895824752536,735432.4151854434,2887212.7310123187,True,True,L0_009_004,2,1,福新公交总站_00124,False
BV09137262,十八中象园分校南门(公交站),十八中象园分校南门,交通设施服务;公交车站;公交车站相关,150700,地铁接驳20号专线,福建省,福州市,晋安区,119.326946,26.061984,119.3220919936869,26.065023494647434,732300.7799632434,2884953.9324576347,True,True,L0_008_004,3,1,十八中象园分校南门_00125,False
BV09139921,竹屿地铁站B口(公交站),竹屿地铁站B口,交通设施服务;公交车站;公交车站相关,150700,130路;地铁接驳23号专线;通学专线6路,福建省,福州市,晋安区,119.33652,26.09315,119.33164521757517,26.096191982746983,733194.9834811551,2888424.5191472936,True,True,L0_008_005,1,1,竹屿地铁站B口_00126,False
BV09139922,省行政学院上街校区北门(公交站),省行政学院上街校区北门,交通设施服务;公交车站;公交车站相关,150700,769路;闽侯地铁专线4路,福建省,福州市,闽侯县,119.199198,26.095093,119.19438222859891,26.098202881463823,719458.8623146691,2888408.6060709865,False,False,L0_003_005,1,1,省行政学院上街校区北门_00127,False
BV09142153,竹屿地铁站(公交站),竹屿地铁站,交通设施服务;公交车站;公交车站相关,150700,130路;332路;通学专线6路;通学专线7路,福建省,福州市,晋安区,119.339169,26.092956,119.33428924274835,26.095992891299115,733459.9063713271,2888407.2000388354,True,True,L0_008_005,1,1,竹屿地铁站_00128,False
BV09144640,行政服务中心(县税务局)(公交站),行政服务中心(县税务局),交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.144119,26.137178,119.13919036109222,26.14021638548266,713861.0067164755,2892971.5142243286,True,True,L0_001_006;L0_001_007,1;2,2,行政服务中心(县税务局)_00129,False
BV09148286,龙台路东(公交站),龙台路东,交通设施服务;公交车站;公交车站相关,150700,769路;闽侯地铁专线4路,福建省,福州市,闽侯县,119.201557,26.094561,119.196745480846,26.097674266676865,719696.2695332891,2888354.0253304383,False,False,L0_003_005,1,1,龙台路东_00130,False
BV09148287,西园公交总站(公交站),西园公交总站,交通设施服务;公交车站;公交车站相关,150700,153路(敬老线路);65路,福建省,福州市,晋安区,119.32141,26.118739,119.31656241838007,26.121826437479974,731635.4310223311,2891237.9079863057,True,True,L0_007_006,2,1,西园公交总站_00131,False
BV09151261,清华附中福州学校西门(公交站),清华附中福州学校西门,交通设施服务;公交车站;公交车站相关,150700,57路,福建省,福州市,仓山区,119.375709,26.018395,119.37078068719363,26.021325700299997,737261.2827754625,2880199.812228204,True,True,L0_009_002;L0_010_002,2,2,清华附中福州学校西门_00132,False
BV09154582,孟超肝胆医院西洪院区(鸡角弄)(公交站),孟超肝胆医院西洪院区(鸡角弄),交通设施服务;公交车站;公交车站相关,150700,100路(敬老线路);118路;23路;75路(敬老线路);91路;东部28号线,福建省,福州市,鼓楼区,119.280348,26.083883,119.2755691614925,26.08701268291275,727602.5772262481,2887308.188117829,True,True,L0_006_004,2,1,孟超肝胆医院西洪院区(鸡角弄)_00133,False
BV09154720,市妇幼保健院门诊楼(公交站),市妇幼保健院门诊楼,交通设施服务;公交车站;公交车站相关,150700,162路;359路,福建省,福州市,仓山区,119.289764,26.021166,119.28497815249885,26.02424189051334,728665.8692516291,2880369.730594818,True,True,L0_006_002,1,1,市妇幼保健院门诊楼_00134,False
BV09154883,福建海事局(公交站),福建海事局,交通设施服务;公交车站;公交车站相关,150700,117路;125路;132路;133路;13路(敬老线路);150路;169路(敬老线路);171路(敬老线路);181路(敬老线路);18路;313路;315路;327路;339路;353路;537路;82路;89路;92路;93路;98路;东部22号线(工作日班车);永泰旅游专线(闽运线);贵安旅游2号专线(汽车南站),福建省,福州市,台江区,119.289672,26.056912,119.28488360380244,26.060012181781943,728586.9773075061,2884332.8712417735,True,True,L0_006_003,2,1,福建海事局_00135,False
