link_id,original_link_id,road_class,length_m,old_freespeed_kmh,speed_cap_kmh,new_freespeed_kmh,capacity,permlanes,speed_was_capped
busprio_l_563_5_f,l_563_5_f,primary,167.864,79.992,28.0,28.0,5400,3,true
busprio_l_563_6_f,l_563_6_f,primary,189.937,79.992,28.0,28.0,5400,3,true
busprio_l_5641_0_f,l_5641_0_f,motorway,101.232,119.988,30.0,30.0,6600,3,true
busprio_l_5641_1_f,l_5641_1_f,motorway,268.579,119.988,30.0,30.0,6600,3,true
busprio_l_5642_0_f,l_5642_0_f,motorway,254.06,119.988,30.0,30.0,6600,3,true
busprio_l_5645_0_f,l_5645_0_f,motorway,432.799,119.988,30.0,30.0,6600,3,true
busprio_l_5646_0_f,l_5646_0_f,motorway,251.887,119.988,30.0,30.0,6600,3,true
busprio_l_564_0_f,l_564_0_f,primary_link,299.629,50.004,28.0,28.0,3600,1,true
busprio_l_5653_0_f,l_5653_0_f,motorway_link,119.778,79.992,30.0,30.0,3600,1,true
busprio_l_5653_1_f,l_5653_1_f,motorway_link,84.773,79.992,30.0,30.0,3600,1,true
busprio_l_5654_0_f,l_5654_0_f,trunk_link,90.694,60.012,30.0,30.0,3600,1,true
busprio_l_5655_0_f,l_5655_0_f,trunk_link,338.966,60.012,30.0,30.0,3600,1,true
busprio_l_565_0_f,l_565_0_f,secondary,15.426,60.012,25.0,25.0,3600,2,true
busprio_l_5663_0_f,l_5663_0_f,secondary,1516.366,60.012,25.0,25.0,3600,2,true
busprio_l_5663_1_f,l_5663_1_f,secondary,164.502,60.012,25.0,25.0,3600,2,true
busprio_l_5663_2_f,l_5663_2_f,secondary,144.502,60.012,25.0,25.0,3600,2,true
busprio_l_5664_0_f,l_5664_0_f,secondary,220.21,60.012,25.0,25.0,3600,2,true
busprio_l_5664_1_f,l_5664_1_f,secondary,142.397,60.012,25.0,25.0,3600,2,true
busprio_l_5664_2_f,l_5664_2_f,secondary,472.979,60.012,25.0,25.0,3600,2,true
busprio_l_5664_3_f,l_5664_3_f,secondary,255.904,60.012,25.0,25.0,3600,2,true
busprio_l_5664_4_f,l_5664_4_f,secondary,182.87,60.012,25.0,25.0,3600,2,true
busprio_l_5664_5_f,l_5664_5_f,secondary,391.903,60.012,25.0,25.0,3600,2,true
busprio_l_5664_6_f,l_5664_6_f,secondary,356.106,60.012,25.0,25.0,3600,2,true
busprio_l_5664_8_f,l_5664_8_f,secondary,580.704,60.012,25.0,25.0,3600,2,true
busprio_l_5665_0_f,l_5665_0_f,secondary,53.136,60.012,25.0,25.0,3600,2,true
busprio_l_5665_0_r,l_5665_0_r,secondary,53.136,60.012,25.0,25.0,3600,2,true
busprio_l_5666_0_f,l_5666_0_f,motorway,289.123,119.988,30.0,30.0,6600,3,true
busprio_l_5667_0_f,l_5667_0_f,motorway,97.731,119.988,30.0,30.0,6600,3,true
busprio_l_5668_0_f,l_5668_0_f,motorway_link,249.564,79.992,30.0,30.0,3600,1,true
busprio_l_5669_0_f,l_5669_0_f,motorway,178.221,119.988,30.0,30.0,6600,3,true
busprio_l_566_0_f,l_566_0_f,secondary,40.728,60.012,25.0,25.0,3600,2,true
busprio_l_5670_0_f,l_5670_0_f,motorway,236.728,119.988,30.0,30.0,6600,3,true
busprio_l_5671_0_f,l_5671_0_f,motorway,183.344,119.988,30.0,30.0,6600,3,true
busprio_l_5672_0_f,l_5672_0_f,motorway,81.677,119.988,30.0,30.0,6600,3,true
busprio_l_5673_0_f,l_5673_0_f,motorway,83.56,119.988,30.0,30.0,6600,3,true
busprio_l_5674_0_f,l_5674_0_f,motorway,296.811,119.988,30.0,30.0,6600,3,true
busprio_l_5675_0_f,l_5675_0_f,motorway,51.836,119.988,30.0,30.0,6600,3,true
busprio_l_5676_0_f,l_5676_0_f,motorway,524.646,119.988,30.0,30.0,6600,3,true
busprio_l_5677_0_f,l_5677_0_f,motorway,51.881,119.988,30.0,30.0,6600,3,true
busprio_l_5678_0_f,l_5678_0_f,motorway,301.324,119.988,30.0,30.0,6600,3,true
busprio_l_567_0_f,l_567_0_f,primary_link,141.062,50.004,28.0,28.0,3600,1,true
busprio_l_5680_0_f,l_5680_0_f,motorway_link,102.245,79.992,30.0,30.0,3600,1,true
busprio_l_5681_0_f,l_5681_0_f,motorway_link,191.606,79.992,30.0,30.0,3600,1,true
busprio_l_5684_0_f,l_5684_0_f,primary,87.569,79.992,28.0,28.0,5400,3,true
busprio_l_5684_10_f,l_5684_10_f,primary,870.267,79.992,28.0,28.0,5400,3,true
busprio_l_5684_11_f,l_5684_11_f,primary,566.956,79.992,28.0,28.0,5400,3,true
busprio_l_5684_12_f,l_5684_12_f,primary,66.932,79.992,28.0,28.0,5400,3,true
busprio_l_5684_13_f,l_5684_13_f,primary,663.367,79.992,28.0,28.0,5400,3,true
busprio_l_5684_14_f,l_5684_14_f,primary,6.137,79.992,28.0,28.0,5400,3,true
busprio_l_5684_15_f,l_5684_15_f,primary,62.064,79.992,28.0,28.0,5400,3,true
busprio_l_5684_16_f,l_5684_16_f,primary,726.024,79.992,28.0,28.0,5400,3,true
busprio_l_5684_1_f,l_5684_1_f,primary,686.501,79.992,28.0,28.0,5400,3,true
busprio_l_5684_2_f,l_5684_2_f,primary,598.952,79.992,28.0,28.0,5400,3,true
busprio_l_5684_3_f,l_5684_3_f,primary,134.772,79.992,28.0,28.0,5400,3,true
busprio_l_5684_4_f,l_5684_4_f,primary,8.296,79.992,28.0,28.0,5400,3,true
busprio_l_5684_5_f,l_5684_5_f,primary,89.069,79.992,28.0,28.0,5400,3,true
busprio_l_5684_6_f,l_5684_6_f,primary,620.682,79.992,28.0,28.0,5400,3,true
busprio_l_5684_7_f,l_5684_7_f,primary,932.844,79.992,28.0,28.0,5400,3,true
busprio_l_5684_8_f,l_5684_8_f,primary,1014.318,79.992,28.0,28.0,5400,3,true
busprio_l_5684_9_f,l_5684_9_f,primary,7.49,79.992,28.0,28.0,5400,3,true
busprio_l_5685_0_f,l_5685_0_f,primary,16.857,79.992,28.0,28.0,5400,3,true
busprio_l_5686_0_f,l_5686_0_f,primary,33.62,79.992,28.0,28.0,5400,3,true
busprio_l_5686_1_f,l_5686_1_f,primary,52.849,79.992,28.0,28.0,5400,3,true
busprio_l_5687_0_f,l_5687_0_f,primary,16.816,79.992,28.0,28.0,5400,3,true
busprio_l_5688_0_f,l_5688_0_f,trunk_link,566.589,60.012,30.0,30.0,3600,1,true
busprio_l_568_0_f,l_568_0_f,primary,49.959,79.992,28.0,28.0,3600,2,true
busprio_l_568_1_f,l_568_1_f,primary,108.131,79.992,28.0,28.0,3600,2,true
busprio_l_5690_0_f,l_5690_0_f,secondary,273.812,60.012,25.0,25.0,3600,2,true
busprio_l_5691_0_f,l_5691_0_f,secondary,57.777,60.012,25.0,25.0,3600,2,true
busprio_l_5692_0_f,l_5692_0_f,secondary,406.985,60.012,25.0,25.0,3600,2,true
busprio_l_5692_1_f,l_5692_1_f,secondary,89.603,60.012,25.0,25.0,3600,2,true
busprio_l_5692_2_f,l_5692_2_f,secondary,269.27,60.012,25.0,25.0,3600,2,true
busprio_l_5693_0_f,l_5693_0_f,trunk,373.228,100.008,30.0,30.0,6000,3,true
busprio_l_5694_0_f,l_5694_0_f,trunk,134.688,100.008,30.0,30.0,6000,3,true
busprio_l_5694_1_f,l_5694_1_f,trunk,315.81,100.008,30.0,30.0,6000,3,true
busprio_l_5695_0_f,l_5695_0_f,secondary,153.972,60.012,25.0,25.0,3600,2,true
busprio_l_5695_1_f,l_5695_1_f,secondary,126.283,60.012,25.0,25.0,3600,2,true
busprio_l_5695_2_f,l_5695_2_f,secondary,238.041,60.012,25.0,25.0,3600,2,true
busprio_l_5695_3_f,l_5695_3_f,secondary,308.412,60.012,25.0,25.0,3600,2,true
busprio_l_5695_4_f,l_5695_4_f,secondary,103.168,60.012,25.0,25.0,3600,2,true
busprio_l_5695_5_f,l_5695_5_f,secondary,497.512,60.012,25.0,25.0,3600,2,true
busprio_l_5695_6_f,l_5695_6_f,secondary,217.938,60.012,25.0,25.0,3600,2,true
busprio_l_5696_0_f,l_5696_0_f,secondary,29.762,60.012,25.0,25.0,3600,2,true
busprio_l_5696_0_r,l_5696_0_r,secondary,29.762,60.012,25.0,25.0,3600,2,true
busprio_l_5696_1_f,l_5696_1_f,secondary,18.48,60.012,25.0,25.0,3600,2,true
busprio_l_5696_1_r,l_5696_1_r,secondary,18.48,60.012,25.0,25.0,3600,2,true
busprio_l_5697_0_f,l_5697_0_f,tertiary,21.462,50.004,22.0,22.0,3600,1,true
busprio_l_5697_0_r,l_5697_0_r,tertiary,21.462,50.004,22.0,22.0,3600,1,true
busprio_l_5697_1_f,l_5697_1_f,tertiary,254.545,50.004,22.0,22.0,3600,1,true
busprio_l_5697_1_r,l_5697_1_r,tertiary,254.545,50.004,22.0,22.0,3600,1,true
busprio_l_5697_3_f,l_5697_3_f,tertiary,259.387,50.004,22.0,22.0,3600,1,true
busprio_l_5697_3_r,l_5697_3_r,tertiary,259.387,50.004,22.0,22.0,3600,1,true
busprio_l_5697_4_f,l_5697_4_f,tertiary,140.428,50.004,22.0,22.0,3600,1,true
busprio_l_5697_4_r,l_5697_4_r,tertiary,140.428,50.004,22.0,22.0,3600,1,true
busprio_l_5698_0_f,l_5698_0_f,trunk_link,157.48,60.012,30.0,30.0,3600,1,true
busprio_l_5699_0_f,l_5699_0_f,secondary,69.485,60.012,25.0,25.0,3600,2,true
busprio_l_5699_1_f,l_5699_1_f,secondary,93.611,60.012,25.0,25.0,3600,2,true
busprio_l_569_0_r,l_569_0_r,tertiary,104.167,50.004,22.0,22.0,3600,1,true
busprio_l_569_1_f,l_569_1_f,tertiary,66.599,50.004,22.0,22.0,3600,1,true
busprio_l_569_1_r,l_569_1_r,tertiary,66.599,50.004,22.0,22.0,3600,1,true
busprio_l_569_2_f,l_569_2_f,tertiary,145.984,50.004,22.0,22.0,3600,1,true
busprio_l_569_2_r,l_569_2_r,tertiary,145.984,50.004,22.0,22.0,3600,1,true
busprio_l_569_3_r,l_569_3_r,tertiary,8.905,50.004,22.0,22.0,3600,1,true
busprio_l_56_0_f,l_56_0_f,trunk,440.958,100.008,30.0,30.0,4000,2,true
busprio_l_5700_0_f,l_5700_0_f,trunk_link,139.855,60.012,30.0,30.0,3600,1,true
busprio_l_5701_0_f,l_5701_0_f,trunk_link,133.508,60.012,30.0,30.0,3600,1,true
busprio_l_5702_0_f,l_5702_0_f,trunk,93.666,100.008,30.0,30.0,6000,3,true
busprio_l_5703_0_f,l_5703_0_f,trunk,397.956,100.008,30.0,30.0,6000,3,true
busprio_l_5703_1_f,l_5703_1_f,trunk,302.064,100.008,30.0,30.0,6000,3,true
busprio_l_5704_0_f,l_5704_0_f,trunk,313.772,100.008,30.0,30.0,6000,3,true
busprio_l_5704_1_f,l_5704_1_f,trunk,132.962,100.008,30.0,30.0,6000,3,true
busprio_l_5705_0_f,l_5705_0_f,trunk,89.137,100.008,30.0,30.0,6000,3,true
busprio_l_5707_0_f,l_5707_0_f,trunk_link,199.961,60.012,30.0,30.0,3600,1,true
busprio_l_5708_0_f,l_5708_0_f,trunk,248.054,100.008,30.0,30.0,6000,3,true
busprio_l_5709_0_f,l_5709_0_f,trunk,186.201,100.008,30.0,30.0,6000,3,true
busprio_l_5709_1_f,l_5709_1_f,trunk,514.411,100.008,30.0,30.0,6000,3,true
busprio_l_570_0_f,l_570_0_f,tertiary,90.938,50.004,22.0,22.0,3600,1,true
busprio_l_570_1_f,l_570_1_f,tertiary,127.936,50.004,22.0,22.0,3600,1,true
busprio_l_5711_0_f,l_5711_0_f,trunk,183.758,100.008,30.0,30.0,6000,3,true
busprio_l_5711_1_f,l_5711_1_f,trunk,768.022,100.008,30.0,30.0,6000,3,true
busprio_l_5712_0_f,l_5712_0_f,secondary,97.273,60.012,25.0,25.0,3600,2,true
busprio_l_5712_1_f,l_5712_1_f,secondary,101.048,60.012,25.0,25.0,3600,2,true
busprio_l_5712_2_f,l_5712_2_f,secondary,225.894,60.012,25.0,25.0,3600,2,true
busprio_l_5712_3_f,l_5712_3_f,secondary,39.906,60.012,25.0,25.0,3600,2,true
busprio_l_5712_4_f,l_5712_4_f,secondary,124.369,60.012,25.0,25.0,3600,2,true
busprio_l_5712_5_f,l_5712_5_f,secondary,229.03,60.012,25.0,25.0,3600,2,true
busprio_l_5712_6_f,l_5712_6_f,secondary,12.61,60.012,25.0,25.0,3600,2,true
busprio_l_5712_7_f,l_5712_7_f,secondary,59.726,60.012,25.0,25.0,3600,2,true
busprio_l_5712_8_f,l_5712_8_f,secondary,228.05,60.012,25.0,25.0,3600,2,true
busprio_l_5713_0_f,l_5713_0_f,secondary,210.239,60.012,25.0,25.0,3600,2,true
busprio_l_5713_1_f,l_5713_1_f,secondary,67.911,60.012,25.0,25.0,3600,2,true
busprio_l_5713_2_f,l_5713_2_f,secondary,250.668,60.012,25.0,25.0,3600,2,true
busprio_l_5713_3_f,l_5713_3_f,secondary,109.664,60.012,25.0,25.0,3600,2,true
busprio_l_5713_4_f,l_5713_4_f,secondary,192.763,60.012,25.0,25.0,3600,2,true
busprio_l_5713_5_f,l_5713_5_f,secondary,302.404,60.012,25.0,25.0,3600,2,true
busprio_l_5714_0_f,l_5714_0_f,trunk,445.527,100.008,30.0,30.0,6000,3,true
busprio_l_5715_0_f,l_5715_0_f,trunk,654.407,100.008,30.0,30.0,6000,3,true
busprio_l_5716_0_f,l_5716_0_f,trunk,294.508,100.008,30.0,30.0,6000,3,true
busprio_l_5719_0_f,l_5719_0_f,trunk_link,188.248,60.012,30.0,30.0,3600,1,true
busprio_l_571_0_f,l_571_0_f,secondary,125.111,60.012,25.0,25.0,3600,2,true
busprio_l_5720_0_f,l_5720_0_f,trunk,772.847,100.008,30.0,30.0,6000,3,true
busprio_l_5720_1_f,l_5720_1_f,trunk,227.604,100.008,30.0,30.0,6000,3,true
busprio_l_5721_0_f,l_5721_0_f,trunk,82.552,100.008,30.0,30.0,6000,3,true
busprio_l_5721_1_f,l_5721_1_f,trunk,221.96,100.008,30.0,30.0,6000,3,true
busprio_l_5722_0_f,l_5722_0_f,trunk_link,290.768,60.012,30.0,30.0,3600,1,true
busprio_l_5723_0_f,l_5723_0_f,trunk_link,125.211,60.012,30.0,30.0,3600,1,true
busprio_l_5724_0_f,l_5724_0_f,trunk_link,159.339,60.012,30.0,30.0,3600,1,true
busprio_l_5725_0_f,l_5725_0_f,trunk_link,258.771,60.012,30.0,30.0,3600,1,true
busprio_l_5726_0_f,l_5726_0_f,trunk_link,196.76,60.012,30.0,30.0,3600,1,true
busprio_l_5727_0_f,l_5727_0_f,trunk_link,52.42,60.012,30.0,30.0,3600,1,true
busprio_l_5728_0_f,l_5728_0_f,tertiary,526.028,50.004,22.0,22.0,3600,1,true
busprio_l_5729_1_f,l_5729_1_f,secondary,54.891,60.012,25.0,25.0,3600,2,true
busprio_l_5729_2_f,l_5729_2_f,secondary,306.88,60.012,25.0,25.0,3600,2,true
busprio_l_572_0_f,l_572_0_f,secondary,97.24,60.012,25.0,25.0,3600,2,true
busprio_l_5730_2_f,l_5730_2_f,secondary,17.706,60.012,25.0,25.0,3600,2,true
busprio_l_5730_3_f,l_5730_3_f,secondary,96.963,60.012,25.0,25.0,3600,2,true
busprio_l_5731_0_f,l_5731_0_f,secondary,96.942,60.012,25.0,25.0,3600,2,true
busprio_l_5731_2_f,l_5731_2_f,secondary,427.811,60.012,25.0,25.0,3600,2,true
busprio_l_5732_0_f,l_5732_0_f,secondary,30.265,60.012,25.0,25.0,3600,2,true
busprio_l_5733_0_f,l_5733_0_f,secondary,30.351,60.012,25.0,25.0,3600,2,true
busprio_l_5734_0_f,l_5734_0_f,secondary,360.535,60.012,25.0,25.0,3600,2,true
busprio_l_5734_1_f,l_5734_1_f,secondary,21.336,60.012,25.0,25.0,3600,2,true
busprio_l_5737_0_f,l_5737_0_f,tertiary,333.03,50.004,22.0,22.0,3600,1,true
busprio_l_5737_0_r,l_5737_0_r,tertiary,333.03,50.004,22.0,22.0,3600,1,true
busprio_l_5738_0_f,l_5738_0_f,tertiary,26.573,50.004,22.0,22.0,3600,1,true
busprio_l_5738_0_r,l_5738_0_r,tertiary,26.573,50.004,22.0,22.0,3600,1,true
busprio_l_5739_0_f,l_5739_0_f,tertiary,267.691,50.004,22.0,22.0,3600,1,true
busprio_l_5739_0_r,l_5739_0_r,tertiary,267.691,50.004,22.0,22.0,3600,1,true
busprio_l_5739_1_f,l_5739_1_f,tertiary,147.612,50.004,22.0,22.0,3600,1,true
busprio_l_5739_1_r,l_5739_1_r,tertiary,147.612,50.004,22.0,22.0,3600,1,true
busprio_l_5739_2_f,l_5739_2_f,tertiary,165.388,50.004,22.0,22.0,3600,1,true
busprio_l_5739_2_r,l_5739_2_r,tertiary,165.388,50.004,22.0,22.0,3600,1,true
busprio_l_5740_0_f,l_5740_0_f,tertiary,271.127,50.004,22.0,22.0,3600,1,true
busprio_l_5740_0_r,l_5740_0_r,tertiary,271.127,50.004,22.0,22.0,3600,1,true
busprio_l_5741_0_f,l_5741_0_f,tertiary,40.283,50.004,22.0,22.0,3600,1,true
busprio_l_5741_0_r,l_5741_0_r,tertiary,40.283,50.004,22.0,22.0,3600,1,true
busprio_l_5742_0_f,l_5742_0_f,tertiary,156.421,50.004,22.0,22.0,3600,1,true
busprio_l_5742_0_r,l_5742_0_r,tertiary,156.421,50.004,22.0,22.0,3600,1,true
busprio_l_5743_0_f,l_5743_0_f,trunk_link,334.188,60.012,30.0,30.0,3600,1,true
busprio_l_5744_0_f,l_5744_0_f,trunk_link,61.888,60.012,30.0,30.0,3600,1,true
busprio_l_5745_0_f,l_5745_0_f,trunk_link,131.4,60.012,30.0,30.0,3600,1,true
busprio_l_5746_0_f,l_5746_0_f,trunk_link,264.497,60.012,30.0,30.0,3600,1,true
busprio_l_5747_1_f,l_5747_1_f,secondary,229.984,60.012,25.0,25.0,3600,2,true
busprio_l_5747_2_f,l_5747_2_f,secondary,43.214,60.012,25.0,25.0,3600,2,true
busprio_l_5747_4_f,l_5747_4_f,secondary,13.567,60.012,25.0,25.0,3600,2,true
busprio_l_5748_0_f,l_5748_0_f,tertiary,59.938,50.004,22.0,22.0,3600,1,true
busprio_l_5748_0_r,l_5748_0_r,tertiary,59.938,50.004,22.0,22.0,3600,1,true
busprio_l_5748_1_f,l_5748_1_f,tertiary,14.35,50.004,22.0,22.0,3600,1,true
busprio_l_5748_1_r,l_5748_1_r,tertiary,14.35,50.004,22.0,22.0,3600,1,true
busprio_l_5749_0_f,l_5749_0_f,tertiary,101.62,50.004,22.0,22.0,3600,1,true
busprio_l_5749_1_f,l_5749_1_f,tertiary,108.981,50.004,22.0,22.0,3600,1,true
busprio_l_574_0_f,l_574_0_f,primary,876.758,79.992,28.0,28.0,5400,3,true
busprio_l_574_10_f,l_574_10_f,primary,75.918,79.992,28.0,28.0,5400,3,true
busprio_l_574_11_f,l_574_11_f,primary,568.377,79.992,28.0,28.0,5400,3,true
busprio_l_574_12_f,l_574_12_f,primary,39.575,79.992,28.0,28.0,5400,3,true
busprio_l_574_13_f,l_574_13_f,primary,11.77,79.992,28.0,28.0,5400,3,true
busprio_l_574_14_f,l_574_14_f,primary,60.516,79.992,28.0,28.0,5400,3,true
busprio_l_574_15_f,l_574_15_f,primary,304.888,79.992,28.0,28.0,5400,3,true
busprio_l_574_16_f,l_574_16_f,primary,41.97,79.992,28.0,28.0,5400,3,true
busprio_l_574_17_f,l_574_17_f,primary,34.199,79.992,28.0,28.0,5400,3,true
busprio_l_574_18_f,l_574_18_f,primary,39.25,79.992,28.0,28.0,5400,3,true
busprio_l_574_19_f,l_574_19_f,primary,257.452,79.992,28.0,28.0,5400,3,true
busprio_l_574_1_f,l_574_1_f,primary,228.736,79.992,28.0,28.0,5400,3,true
busprio_l_574_20_f,l_574_20_f,primary,81.11,79.992,28.0,28.0,5400,3,true
busprio_l_574_21_f,l_574_21_f,primary,104.086,79.992,28.0,28.0,5400,3,true
busprio_l_574_22_f,l_574_22_f,primary,9.367,79.992,28.0,28.0,5400,3,true
busprio_l_574_23_f,l_574_23_f,primary,54.676,79.992,28.0,28.0,5400,3,true
busprio_l_574_24_f,l_574_24_f,primary,881.292,79.992,28.0,28.0,5400,3,true
busprio_l_574_25_f,l_574_25_f,primary,377.218,79.992,28.0,28.0,5400,3,true
busprio_l_574_26_f,l_574_26_f,primary,21.128,79.992,28.0,28.0,5400,3,true
busprio_l_574_27_f,l_574_27_f,primary,40.289,79.992,28.0,28.0,5400,3,true
busprio_l_574_28_f,l_574_28_f,primary,53.316,79.992,28.0,28.0,5400,3,true
busprio_l_574_2_f,l_574_2_f,primary,70.483,79.992,28.0,28.0,5400,3,true
busprio_l_574_3_f,l_574_3_f,primary,44.664,79.992,28.0,28.0,5400,3,true
busprio_l_574_4_f,l_574_4_f,primary,26.702,79.992,28.0,28.0,5400,3,true
busprio_l_574_5_f,l_574_5_f,primary,65.678,79.992,28.0,28.0,5400,3,true
busprio_l_574_6_f,l_574_6_f,primary,295.356,79.992,28.0,28.0,5400,3,true
busprio_l_574_7_f,l_574_7_f,primary,211.579,79.992,28.0,28.0,5400,3,true
busprio_l_574_8_f,l_574_8_f,primary,66.242,79.992,28.0,28.0,5400,3,true
busprio_l_574_9_f,l_574_9_f,primary,7.919,79.992,28.0,28.0,5400,3,true
busprio_l_5750_0_f,l_5750_0_f,tertiary,100.425,50.004,22.0,22.0,3600,1,true
busprio_l_5750_1_f,l_5750_1_f,tertiary,69.766,50.004,22.0,22.0,3600,1,true
busprio_l_5751_0_f,l_5751_0_f,tertiary,11.462,50.004,22.0,22.0,3600,1,true
busprio_l_5751_1_f,l_5751_1_f,tertiary,31.832,50.004,22.0,22.0,3600,1,true
busprio_l_5751_2_f,l_5751_2_f,tertiary,14.364,50.004,22.0,22.0,3600,1,true
busprio_l_5751_3_f,l_5751_3_f,tertiary,11.256,50.004,22.0,22.0,3600,1,true
busprio_l_5751_4_f,l_5751_4_f,tertiary,35.991,50.004,22.0,22.0,3600,1,true
busprio_l_5751_5_f,l_5751_5_f,tertiary,28.573,50.004,22.0,22.0,3600,1,true
busprio_l_5751_6_f,l_5751_6_f,tertiary,28.722,50.004,22.0,22.0,3600,1,true
busprio_l_5752_0_f,l_5752_0_f,tertiary,204.659,50.004,22.0,22.0,3600,1,true
busprio_l_5752_0_r,l_5752_0_r,tertiary,204.659,50.004,22.0,22.0,3600,1,true
busprio_l_5753_0_f,l_5753_0_f,tertiary_link,69.81,29.988,22.0,22.0,3600,1,true
busprio_l_5753_1_f,l_5753_1_f,tertiary_link,80.41,29.988,22.0,22.0,3600,1,true
busprio_l_5754_0_f,l_5754_0_f,primary,18.791,79.992,28.0,28.0,5400,3,true
busprio_l_5755_0_f,l_5755_0_f,primary,736.395,79.992,28.0,28.0,5400,3,true
busprio_l_5755_10_f,l_5755_10_f,primary,357.429,79.992,28.0,28.0,5400,3,true
busprio_l_5755_11_f,l_5755_11_f,primary,353.228,79.992,28.0,28.0,5400,3,true
busprio_l_5755_12_f,l_5755_12_f,primary,7.802,79.992,28.0,28.0,5400,3,true
busprio_l_5755_13_f,l_5755_13_f,primary,949.785,79.992,28.0,28.0,5400,3,true
busprio_l_5755_14_f,l_5755_14_f,primary,76.898,79.992,28.0,28.0,5400,3,true
busprio_l_5755_15_f,l_5755_15_f,primary,453.148,79.992,28.0,28.0,5400,3,true
busprio_l_5755_1_f,l_5755_1_f,primary,28.204,79.992,28.0,28.0,5400,3,true
busprio_l_5755_2_f,l_5755_2_f,primary,6.499,79.992,28.0,28.0,5400,3,true
busprio_l_5755_3_f,l_5755_3_f,primary,543.403,79.992,28.0,28.0,5400,3,true
busprio_l_5755_4_f,l_5755_4_f,primary,118.281,79.992,28.0,28.0,5400,3,true
busprio_l_5755_5_f,l_5755_5_f,primary,629.38,79.992,28.0,28.0,5400,3,true
busprio_l_5755_6_f,l_5755_6_f,primary,877.628,79.992,28.0,28.0,5400,3,true
busprio_l_5755_7_f,l_5755_7_f,primary,7.636,79.992,28.0,28.0,5400,3,true
busprio_l_5755_8_f,l_5755_8_f,primary,1018.919,79.992,28.0,28.0,5400,3,true
busprio_l_5755_9_f,l_5755_9_f,primary,938.732,79.992,28.0,28.0,5400,3,true
busprio_l_5756_0_f,l_5756_0_f,primary,17.271,79.992,28.0,28.0,5400,3,true
busprio_l_5757_0_f,l_5757_0_f,trunk_link,489.652,60.012,30.0,30.0,3600,1,true
busprio_l_5757_1_f,l_5757_1_f,trunk_link,88.508,60.012,30.0,30.0,3600,1,true
busprio_l_5758_0_f,l_5758_0_f,trunk_link,326.969,60.012,30.0,30.0,3600,1,true
busprio_l_575_0_f,l_575_0_f,primary,25.973,79.992,28.0,28.0,3600,2,true
busprio_l_575_1_f,l_575_1_f,primary,40.403,79.992,28.0,28.0,3600,2,true
busprio_l_575_2_f,l_575_2_f,primary,493.853,79.992,28.0,28.0,3600,2,true
busprio_l_5765_0_f,l_5765_0_f,trunk,393.968,100.008,30.0,30.0,6000,3,true
busprio_l_5765_1_f,l_5765_1_f,trunk,178.502,100.008,30.0,30.0,6000,3,true
busprio_l_5766_0_f,l_5766_0_f,trunk,60.14,100.008,30.0,30.0,6000,3,true
busprio_l_5767_0_f,l_5767_0_f,trunk,379.42,100.008,30.0,30.0,6000,3,true
busprio_l_5767_1_f,l_5767_1_f,trunk,362.654,100.008,30.0,30.0,6000,3,true
busprio_l_5767_2_f,l_5767_2_f,trunk,250.601,100.008,30.0,30.0,6000,3,true
busprio_l_5767_3_f,l_5767_3_f,trunk,400.714,100.008,30.0,30.0,6000,3,true
busprio_l_5768_0_f,l_5768_0_f,trunk_link,196.644,60.012,30.0,30.0,3600,1,true
busprio_l_5769_0_f,l_5769_0_f,residential,84.345,29.988,20.0,20.0,3600,1,true
busprio_l_5769_0_r,l_5769_0_r,residential,84.345,29.988,20.0,20.0,3600,1,true
busprio_l_5774_0_f,l_5774_0_f,residential,7.583,29.988,20.0,20.0,3600,1,true
busprio_l_5774_0_r,l_5774_0_r,residential,7.583,29.988,20.0,20.0,3600,1,true
busprio_l_5774_1_f,l_5774_1_f,residential,328.183,29.988,20.0,20.0,3600,1,true
busprio_l_5774_1_r,l_5774_1_r,residential,328.183,29.988,20.0,20.0,3600,1,true
busprio_l_5777_0_f,l_5777_0_f,secondary,66.307,60.012,25.0,25.0,4500,3,true
busprio_l_5777_1_f,l_5777_1_f,secondary,340.831,60.012,25.0,25.0,4500,3,true
busprio_l_5778_0_f,l_5778_0_f,secondary,25.69,60.012,25.0,25.0,4500,3,true
busprio_l_5779_0_f,l_5779_0_f,secondary,483.142,60.012,25.0,25.0,4500,3,true
busprio_l_5779_1_f,l_5779_1_f,secondary,140.466,60.012,25.0,25.0,4500,3,true
busprio_l_5779_2_f,l_5779_2_f,secondary,552.382,60.012,25.0,25.0,4500,3,true
busprio_l_5779_3_f,l_5779_3_f,secondary,52.675,60.012,25.0,25.0,4500,3,true
busprio_l_5779_4_f,l_5779_4_f,secondary,47.13,60.012,25.0,25.0,4500,3,true
busprio_l_5779_5_f,l_5779_5_f,secondary,43.599,60.012,25.0,25.0,4500,3,true
busprio_l_577_0_f,l_577_0_f,primary,11.906,79.992,28.0,28.0,3600,2,true
busprio_l_577_1_f,l_577_1_f,primary,61.656,79.992,28.0,28.0,3600,2,true
busprio_l_577_2_f,l_577_2_f,primary,325.72,79.992,28.0,28.0,3600,2,true
busprio_l_577_3_f,l_577_3_f,primary,223.505,79.992,28.0,28.0,3600,2,true
busprio_l_577_4_f,l_577_4_f,primary,21.02,79.992,28.0,28.0,3600,2,true
busprio_l_577_5_f,l_577_5_f,primary,281.177,79.992,28.0,28.0,3600,2,true
