destination_facility_id,tcs_zone,dcca,study_area_id,assignment_method,source_note
work_mobile_poi_igeocom:21089819,8,2422,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21096245,8,2410,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21096264,14,3327,nt_tuen_mun,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21096289,4,1411,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21098160,10,2502,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21112003,7,2320,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21112528,3,1314,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21117275,2,1209,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21117371,7,2318,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21124820,5,2702,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21126862,7,2304,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21127914,9,2611,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21129466,23,3413,nt_other_dc_34,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21129644,1,1109,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21133545,18,3513,nt_fanling_sheung_shui_kwu_tung,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21134040,4,1413,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21134165,6,2715,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21136826,2,1202,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21138845,7,2325,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21142689,9,2602,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21145878,4,1411,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21152852,12,3114,nt_tsuen_wan_kwai_chung_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21156187,10,2506,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21156239,11,3213,nt_tsuen_wan_tsuen_wan_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21156388,8,2403,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21158798,3,1313,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21158866,7,2314,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21158874,23,3415,nt_hung_shui_kiu_ha_tsuen,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21160928,24,3516,nt_other_dc_35,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21161867,7,2305,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21167534,4,1406,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21167646,7,2318,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21167710,8,2414,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21172168,1,1105,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21172858,5,2717,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21176168,25,3804,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21177520,9,2602,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21184215,9,2601,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21184267,15,3410,nt_yuen_long,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21184292,23,3437,nt_other_dc_34,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21184324,8,2414,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21185087,5,2704,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21193538,5,2716,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21224008,7,2312,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21224450,8,2414,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21230826,2,1211,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21232219,18,3510,nt_fanling_sheung_shui_kwu_tung,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21242862,10,2507,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21243687,24,3516,nt_other_dc_35,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21246749,18,3513,nt_fanling_sheung_shui_kwu_tung,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21246917,1,1101,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21246959,1,1101,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247053,3,1319,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247096,5,2701,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247130,5,2701,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247162,8,2422,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247433,6,2715,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247460,9,2602,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247513,9,2603,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247543,7,2307,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247582,7,2301,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21247940,19,3741,nt_sha_tin_sha_tin_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21252389,4,1401,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21271966,6,2708,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:21274134,5,2701,dc_27,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:526655,9,2630,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:526679,12,3107,nt_tsuen_wan_kwai_chung_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:526712,4,1417,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:527173,7,2312,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:527269,7,2314,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:527413,9,2626,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:527508,4,1413,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:527523,1,1104,dc_11,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:527607,3,1307,dc_13,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:528423,25,3801,nt_other_dc_38,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:528683,4,1413,dc_14,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:528900,8,2410,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:528955,8,2405,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:529312,9,2603,dc_26,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:530119,24,3518,nt_other_dc_35,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:530352,14,3327,nt_tuen_mun,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:530628,2,1211,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:530667,19,3714,nt_sha_tin_sha_tin_area,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:530694,2,1211,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:531124,2,1213,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:531227,10,2516,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:531267,24,3516,nt_other_dc_35,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:531377,10,2502,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:531504,8,2424,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:531880,2,1208,dc_12,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:532063,14,3325,nt_tuen_mun,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:532430,8,2419,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:532638,24,3518,nt_other_dc_35,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:533245,8,2421,dc_24,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:533383,7,2308,dc_23,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
work_mobile_poi_igeocom:534385,10,2518,dc_25,point_within_adopted_study_area_and_dcca_classification,census_study_areas+2021_DCCA+student_school_TCS_classifier
