correction_status,departure_count,direction_from,direction_index,direction_tab_label,direction_to,directions_collected,expand_action,fare,fix_full_line_query,latest_departure_text,merge_source,message,note,observed_line,query,rule_count,scrolls,service_end,service_start,snapshot_file,source_query,status,target_end_stop,target_line_id,target_line_name,target_query,target_start_stop
,0,凤池村,1.0,凤池村→动物园,动物园,2.0,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交84路;entry=visible_result,,84路,84路,7,30,17:30,08:10,dir_1_pre_00.xml,,ok,凤池村,350100000000.0,84路(动物园--凤池村),84路,动物园
,0,动物园,2.0,动物园→凤池村,凤池村,,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交84路;entry=visible_result,,84路,84路,8,30,17:00,07:35,dir_2_pre_00.xml,,ok,凤池村,350100000000.0,84路(动物园--凤池村),84路,动物园
,104,东坑,1.0,东坑→东升小区,东升小区,2.0,expanded:20:00-24:00;expanded:16:00-20:00;expanded:10:00-16:00;expanded:06:00-10:00,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交76路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,76路,76路,0,24,,,dir_1_pre_00.xml,,ok,东升小区,350100000000.0,76路(东坑--东升小区),76路,东坑
,75,东升小区,2.0,东升小区→东坑,东坑,,visible_times_no_expand,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交76路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,76路,76路,0,24,,,dir_2_pre_00.xml,,ok,东升小区,350100000000.0,76路(东坑--东升小区),76路,东坑
,0,,,,,,,,,,,schedule_button_not_found_from_visible_results;search_phrase=福州公交73路,,,73路,0,0,,,,,navigation_failed,马尾青洲公交总站,350100000000.0,73路(公交仁德站--马尾青洲公交总站),,公交仁德站
,0,公交苍霞站,1.0,公交苍霞站→江口公交总站,江口公交总站,2.0,no_collapsed_period,票价: 2元,,,,opened_schedule;search_phrase=福州公交82路;entry=visible_result,,82路,82路,3,26,21:00,05:30,dir_1_pre_00.xml,,ok,公交苍霞站,350100000000.0,82路(江口公交总站--公交苍霞站),82路,江口公交总站
,70,江口公交总站,2.0,江口公交总站→公交苍霞站,公交苍霞站,,expanded:20:00-24:00;expanded:16:00-20:00;expanded:10:00-16:00;expanded:06:00-10:00,票价: 2元,,第1班次预计,,opened_schedule;search_phrase=福州公交82路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,82路,82路,0,26,,,dir_2_pre_00.xml,,ok,公交苍霞站,350100000000.0,82路(江口公交总站--公交苍霞站),82路,江口公交总站
,0,公交仁德站,1.0,公交仁德站→森林公园,森林公园,2.0,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交54路;entry=visible_result,,54路,54路,4,25,19:10,06:30,dir_1_pre_00.xml,,ok,公交仁德站,350100000000.0,54路(森林公园--公交仁德站),54路,森林公园
,51,森林公园,2.0,森林公园→公交仁德站,公交仁德站,,expanded:16:00-20:00;expanded:10:00-16:00;expanded:06:00-10:00,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交54路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,54路,54路,1,25,,,dir_2_pre_00.xml,,ok,公交仁德站,350100000000.0,54路(森林公园--公交仁德站),54路,森林公园
,84,软件园鲲鹏大厦,1.0,软件园鲲鹏大厦→福州华光大帝庙,福州华光大帝庙,2.0,expanded:20:00-24:00;expanded:16:00-20:00;expanded:10:00-16:00;expanded:06:00-10:00,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交66路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,66路,66路,0,24,,,dir_1_pre_00.xml,,ok,软件园鲲鹏大厦,350100000000.0,66路(福州华光大帝庙--软件园鲲鹏大厦),66路,福州华光大帝庙
,58,福州华光大帝庙,2.0,福州华光大帝庙→软件园鲲鹏大厦,软件园鲲鹏大厦,,visible_times_no_expand,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交66路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,66路,66路,0,24,,,dir_2_pre_00.xml,,ok,软件园鲲鹏大厦,350100000000.0,66路(福州华光大帝庙--软件园鲲鹏大厦),66路,福州华光大帝庙
,0,左海公园西门,1.0,左海公园西门→鳌峰洲公交总站,鳌峰洲公交总站,2.0,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交88路;entry=visible_result,,88路,88路,3,30,21:00,06:30,dir_1_pre_00.xml,,ok,左海公园西门,350100000000.0,88路(鳌峰洲公交总站--左海公园西门),88路,鳌峰洲公交总站
,0,鳌峰洲公交总站,2.0,鳌峰洲公交总站→左海公园西门,左海公园西门,,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交88路;entry=visible_result,,88路,88路,3,30,21:00,06:30,dir_2_pre_00.xml,,ok,左海公园西门,350100000000.0,88路(鳌峰洲公交总站--左海公园西门),88路,鳌峰洲公交总站
,0,福新公交枢纽站,1.0,福新公交枢纽站→火车站南广场,火车站南广场,2.0,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交69路;entry=visible_result,,69路,69路,3,30,22:00,06:40,dir_1_pre_00.xml,,ok,湖塘村,350100000000.0,69路(火车站南广场--湖塘村),69路,火车站南广场
,0,火车站南广场,2.0,火车站南广场→湖塘村,湖塘村,,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交69路;entry=visible_result,,69路,69路,3,30,22:00,06:00,dir_2_pre_00.xml,,ok,湖塘村,350100000000.0,69路(火车站南广场--湖塘村),69路,火车站南广场
,57,王庄公交总站,1.0,王庄公交总站→公交福湾站,公交福湾站,2.0,expanded:20:00-24:00;expanded:16:00-20:00;expanded:10:00-16:00;expanded:06:00-10:00,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交81路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,81路,81路,0,24,,,dir_1_pre_00.xml,,ok,王庄公交总站,350100000000.0,81路(公交福湾站--王庄公交总站),81路,公交福湾站
,56,公交福湾站,2.0,公交福湾站→王庄公交总站,王庄公交总站,,visible_times_no_expand,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交81路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,81路,81路,0,24,,,dir_2_pre_00.xml,,ok,王庄公交总站,350100000000.0,81路(公交福湾站--王庄公交总站),81路,公交福湾站
,0,,,,,,,,,,,schedule_button_not_found_from_visible_results;search_phrase=福州公交79路,,,79路,0,0,,,,,navigation_failed,公交鹤林站,350100000000.0,79路(金山浦上公交枢纽站--公交鹤林站),,金山浦上公交枢纽站
,0,大富山,1.0,大富山→园中村,园中村,2.0,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交86路;entry=visible_result,,86路,86路,5,30,20:00,06:30,dir_1_pre_00.xml,,ok,大富山,350100000000.0,86路(园中村--大富山),86路,园中村
,0,园中村,2.0,园中村→大富山,大富山,,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交86路;entry=visible_result,,86路,86路,5,30,21:00,06:30,dir_2_pre_00.xml,,ok,大富山,350100000000.0,86路(园中村--大富山),86路,园中村
,0,王庄公交总站,1.0,王庄公交总站→金山浦上公交枢纽站,金山浦上公交枢纽站,2.0,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交97路;entry=visible_result,,97路,97路,3,30,21:00,06:20,dir_1_pre_00.xml,,ok,王庄公交总站,350100000000.0,97路(金山浦上公交枢纽站--王庄公交总站),97路,金山浦上公交枢纽站
,0,金山浦上公交枢纽站,2.0,金山浦上公交枢纽站→王庄公交总站,王庄公交总站,,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交97路;entry=visible_result,,97路,97路,3,30,21:00,06:00,dir_2_pre_00.xml,,ok,王庄公交总站,350100000000.0,97路(金山浦上公交枢纽站--王庄公交总站),97路,金山浦上公交枢纽站
,69,园中村,1.0,园中村→软件园鲲鹏大厦,软件园鲲鹏大厦,2.0,expanded:20:00-24:00;expanded:16:00-20:00;expanded:10:00-16:00;expanded:06:00-10:00,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交80路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,80路,80路,1,24,,,dir_1_pre_00.xml,,ok,园中村,350100000000.0,80路(软件园鲲鹏大厦--园中村),80路,软件园鲲鹏大厦
,74,软件园鲲鹏大厦,2.0,软件园鲲鹏大厦→园中村,园中村,,visible_times_no_expand,票价: 1元,,第1班次预计,,opened_schedule;search_phrase=福州公交80路;entry=visible_result,时刻表基于历史数据统计，仅供参考，请提前候车,80路,80路,1,24,,,dir_2_pre_00.xml,,ok,园中村,350100000000.0,80路(软件园鲲鹏大厦--园中村),80路,软件园鲲鹏大厦
,0,福新公交枢纽站,1.0,福新公交枢纽站→鳌峰洲公交总站,鳌峰洲公交总站,2.0,no_collapsed_period,票价: 1元,,,,opened_schedule;search_phrase=福州公交71路;entry=visible_result,,71路,71路,3,30,22:00,06:30,dir_1_pre_00.xml,,ok,湖塘村,350100000000.0,71路(鳌峰洲公交总站--湖塘村),71路,鳌峰洲公交总站
