poi_id,name,normalized_name,type,typecode,address,pname,cityname,adname,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_500m_buffer,source_tile_ids,source_pages,duplicate_count,stop_cluster_id,saturation_warning,inside_boundary_2km_buffer,distance_to_boundary_m
BV09108888,鹤林生态公园(东行)(公交站),鹤林生态公园(东行),交通设施服务;公交车站;公交车站相关,150700,333路,福建省,福州市,晋安区,119.34684,26.089184,119.3419466,26.09220443,734233.555,2888001.189,TRUE,TRUE,L0_008_005,2,1,鹤林生态公园(东行)_00094,FALSE,TRUE,1916.969141
BV09109142,仓山检察院(公交站),仓山检察院,交通设施服务;公交车站;公交车站相关,150700,309路,福建省,福州市,仓山区,119.332036,26.042111,119.3271737,26.0451274,732848.67,2882758.496,TRUE,TRUE,L0_008_003,1,1,仓山检察院_00095,FALSE,TRUE,2995.828691
BV09109143,雁头(公交站),雁头,交通设施服务;公交车站;公交车站相关,150700,12路;177路;190路(敬老线路);309路;67路,福建省,福州市,仓山区,119.341556,26.041001,119.3366757,26.04399877,733801.9818,2882650.447,TRUE,TRUE,L0_008_003,1,1,雁头_00096,FALSE,TRUE,2038.007121
BV09109144,江边新苑(公交站),江边新苑,交通设施服务;公交车站;公交车站相关,150700,12路;190路(敬老线路),福建省,福州市,仓山区,119.345241,26.038143,119.3403543,26.04113213,734175.8723,2882339.421,TRUE,TRUE,L0_008_003,2,1,江边新苑_00097,FALSE,TRUE,1666.004294
BV09109145,祥浦苑(公交站),祥浦苑,交通设施服务;公交车站;公交车站相关,150700,163路,福建省,福州市,仓山区,119.352062,26.037107,119.3471636,26.04008354,734859.5387,2882235.482,TRUE,TRUE,L0_009_003,2,1,祥浦苑_00098,FALSE,TRUE,984.3274466
BV09109146,观澜云著C区(公交站),观澜云著C区,交通设施服务;公交车站;公交车站相关,150700,12路,福建省,福州市,仓山区,119.346606,26.037066,119.3417169,26.04005197,734314.4156,2882222.185,TRUE,TRUE,L0_008_003,3,1,观澜云著C区_00099,FALSE,TRUE,1529.601783
BV09109147,观澜云著B区(公交站),观澜云著B区,交通设施服务;公交车站;公交车站相关,150700,12路;177路;190路(敬老线路);67路,福建省,福州市,仓山区,119.347926,26.039017,119.3430345,26.04200195,734442.4142,2882440.615,TRUE,TRUE,L0_008_003,3,1,观澜云著B区_00100,FALSE,TRUE,1397.677684
BV09109148,观澜云著A区(公交站),观澜云著A区,交通设施服务;公交车站;公交车站相关,150700,12路;163路;177路;190路(敬老线路);67路,福建省,福州市,仓山区,119.347911,26.039141,119.3430195,26.04212606,734440.6674,2882454.34,TRUE,TRUE,L0_008_003,3,1,观澜云著A区_00101,FALSE,TRUE,1399.176198
BV09109827,雁头路西(公交站),雁头路西,交通设施服务;公交车站;公交车站相关,150700,12路;177路;190路(敬老线路);309路;67路,福建省,福州市,仓山区,119.33744,26.042102,119.3325673,26.04510817,733388.5656,2882766.009,TRUE,TRUE,L0_008_003,1,1,雁头路西_00102,FALSE,TRUE,2457.946486
BV09110016,雁头路东(公交站),雁头路东,交通设施服务;公交车站;公交车站相关,150700,163路;309路,福建省,福州市,仓山区,119.351212,26.03582,119.3463151,26.0387971,734777.1727,2882091.415,TRUE,TRUE,L0_008_003;L0_009_002;L0_009_003,2;4,3,雁头路东_00103,FALSE,TRUE,1069.282791
BV09110051,江边洲路(公交站),江边洲路,交通设施服务;公交车站;公交车站相关,150700,12路;177路;67路,福建省,福州市,仓山区,119.351607,26.039341,119.3467092,26.04231982,734809.5959,2882482.447,TRUE,TRUE,L0_009_003,2,1,江边洲路_00104,FALSE,TRUE,1029.800139
BV09110188,金山(公交站),金山,交通设施服务;公交车站;公交车站相关,150700,樟13路,福建省,福州市,仓山区,119.264007,26.042116,119.2592444,26.04523116,726049.4979,2882650.444,TRUE,TRUE,L0_005_003,3,1,金山_00105,FALSE,TRUE,2542.736329
BV09111258,美墩桥南(公交站),美墩桥南,交通设施服务;公交车站;公交车站相关,150700,177路;190路(敬老线路),福建省,福州市,仓山区,119.337844,26.044222,119.3329704,26.04722884,733424.7066,2883001.703,TRUE,TRUE,L0_008_003,1,1,美墩桥南_00106,FALSE,TRUE,2452.962392
BV09112442,附中站(公交站),附中站,交通设施服务;公交车站;公交车站相关,150700,209路;60路;83路;地铁接驳15号专线;地铁烟台山接驳环线,福建省,福州市,仓山区,119.313531,26.042201,119.3087042,26.04525242,730999.8121,2882739.492,TRUE,TRUE,L0_007_003,1,1,附中站_00107,FALSE,TRUE,4841.517535
BV09112444,对湖(公交站),对湖,交通设施服务;公交车站;公交车站相关,150700,209路;60路;83路;地铁接驳15号专线;地铁烟台山接驳环线,福建省,福州市,仓山区,119.309265,26.040596,119.3044461,26.04365402,730576.7565,2882554.853,TRUE,TRUE,L0_007_003,1,1,对湖_00108,FALSE,TRUE,5261.359323
BV09113524,梅峰宾馆(融侨三区)(公交站),梅峰宾馆(融侨三区),交通设施服务;公交车站;公交车站相关,150700,322路;53路(敬老线路),福建省,福州市,鼓楼区,119.279843,26.097657,119.2750637,26.10079631,727525.3153,2888834.517,TRUE,TRUE,L0_006_005,1,1,梅峰宾馆(融侨三区)_00109,FALSE,TRUE,3110.918643
BV09115776,船政(公交站),船政,交通设施服务;公交车站;公交车站相关,150700,137路;139快线;139路快线;140路;178路;201路;215路快线;216路快线;37路;529路;58路;7686路船政文化城旅游专线;M1路;M2路;M3路;M5路;东部29号线(马尾专线),福建省,福州市,马尾区,119.444316,25.99225,119.4394368,25.99518751,744188.8458,2877430.198,TRUE,TRUE,L0_012_001,1,1,船政_00110,FALSE,TRUE,39.46709615
BV09116443,三高路东(公交站),三高路东,交通设施服务;公交车站;公交车站相关,150700,(停运)681路;126路;137路;14路;156路;163路;197路;301路;305路;357路;711路;76路;77路;8路;通勤快线18路,福建省,福州市,仓山区,119.332126,26.036465,119.3272639,26.03947741,732868.8735,2882132.633,TRUE,TRUE,L0_008_003,2,1,三高路东_00111,FALSE,TRUE,2976.525817
BV09118748,盛天现代城(前屿村)(公交站),盛天现代城(前屿村),交通设施服务;公交车站;公交车站相关,150700,29路(敬老线路),福建省,福州市,晋安区,119.34965,26.070727,119.3447531,26.07373026,734551.2032,2885959.263,TRUE,TRUE,L0_008_004;L0_009_004,2,2,盛天现代城(前屿村)_00112,FALSE,TRUE,2601.267583
BV09118929,员工公寓(公交站),员工公寓,交通设施服务;公交车站;公交车站相关,150700,518路支线,福建省,福州市,闽侯县,119.145486,26.141055,119.1405595,26.14409804,713990.8374,2893403.83,TRUE,TRUE,L0_001_007,1,1,员工公寓_00113,FALSE,TRUE,511.7231995
BV09120406,榕璟(公交站),榕璟,交通设施服务;公交车站;公交车站相关,150700,768路,福建省,福州市,闽侯县,119.118581,26.135223,119.113618,26.13822837,711307.3268,2892709.424,FALSE,FALSE,L0_000_006,1,1,榕璟_00115,FALSE,TRUE,1320.826115
BV09120407,闽越水镇(公交站),闽越水镇,交通设施服务;公交车站;公交车站相关,150700,768路,福建省,福州市,闽侯县,119.117059,26.131057,119.112095,26.13405848,711162.5308,2892244.959,FALSE,FALSE,L0_000_006,1,1,闽越水镇_00116,FALSE,TRUE,1793.850603
BV09120409,荷洋(古祥居)(公交站),荷洋(古祥居),交通设施服务;公交车站;公交车站相关,150700,761路;761路(上放学期间),福建省,福州市,闽侯县,119.149409,26.104654,119.1444924,26.10768011,714450.6534,2889375.445,FALSE,FALSE,L0_001_005,1,1,荷洋(古祥居)_00117,FALSE,TRUE,1884.740466
BV09120854,义井公交总站(公交站),义井公交总站,交通设施服务;公交车站;公交车站相关,150700,109路(敬老线路);159路;338路;74路(敬老线路);贵安旅游6号线,福建省,福州市,鼓楼区,119.293178,26.118292,119.28838,26.12142775,728817.2881,2891143.831,TRUE,TRUE,L0_006_006,1,1,义井公交总站_00118,FALSE,TRUE,1548.066048
BV09121212,三江口地铁站(公交站),三江口地铁站,交通设施服务;公交车站;公交车站相关,150700,35路(敬老线路);地铁接驳24号专线,福建省,福州市,仓山区,119.425458,25.979249,119.4205436,25.98215043,742323.6784,2875950.436,TRUE,TRUE,L0_011_000,1,1,三江口地铁站_00119,FALSE,TRUE,20.37095964
BV09121213,下洋地铁站(公交站),下洋地铁站,交通设施服务;公交车站;公交车站相关,150700,地铁接驳24号专线,福建省,福州市,仓山区,119.421059,25.98406,119.4161383,25.98696057,741872.6423,2876475.259,TRUE,TRUE,L0_011_000;L0_011_001,1,2,下洋地铁站_00120,FALSE,TRUE,105.7044786
BV09123250,东水路口(公交站),东水路口,交通设施服务;公交车站;公交车站相关,150700,(停运)317路;106路(敬老线路);118路;11路;133路;27路(敬老线路);310路;327路;328路;338路;72路;78路;9路,福建省,福州市,鼓楼区,119.314544,26.087588,119.3097118,26.09066791,731011.4813,2887773.331,TRUE,TRUE,L0_007_005,2,1,东水路口_00121,FALSE,TRUE,3305.417277
BV09126960,葫芦阵地铁站C口(公交站),葫芦阵地铁站C口,交通设施服务;公交车站;公交车站相关,150700,205路,福建省,福州市,仓山区,119.343972,26.016703,119.3390892,26.01967988,734091.8521,2879960.212,TRUE,TRUE,L0_008_002,2,1,葫芦阵地铁站C口_00122,FALSE,TRUE,2130.381509
BV09134084,江山铭著(公交站),江山铭著,交通设施服务;公交车站;公交车站相关,150700,183路快线(敬老线路);189路快线;193路;地铁接驳5号专线,福建省,福州市,仓山区,119.228852,26.093278,119.224078,26.09642302,722432.9983,2888261.819,TRUE,TRUE,L0_004_005,1,1,江山铭著_00123,FALSE,TRUE,150.1296413
BV09135153,福新公交总站(公交站),福新公交总站,交通设施服务;公交车站;公交车站相关,150700,380路,福建省,福州市,晋安区,119.358695,26.0819,119.3537827,26.08489582,735432.4152,2887212.731,TRUE,TRUE,L0_009_004,2,1,福新公交总站_00124,FALSE,TRUE,1532.431078
BV09137262,十八中象园分校南门(公交站),十八中象园分校南门,交通设施服务;公交车站;公交车站相关,150700,地铁接驳20号专线,福建省,福州市,晋安区,119.326946,26.061984,119.322092,26.06502349,732300.78,2884953.932,TRUE,TRUE,L0_008_004,3,1,十八中象园分校南门_00125,FALSE,TRUE,4257.829151
BV09139921,竹屿地铁站B口(公交站),竹屿地铁站B口,交通设施服务;公交车站;公交车站相关,150700,130路;地铁接驳23号专线;通学专线6路,福建省,福州市,晋安区,119.33652,26.09315,119.3316452,26.09619198,733194.9835,2888424.519,TRUE,TRUE,L0_008_005,1,1,竹屿地铁站B口_00126,FALSE,TRUE,1603.677476
BV09139922,省行政学院上街校区北门(公交站),省行政学院上街校区北门,交通设施服务;公交车站;公交车站相关,150700,769路;闽侯地铁专线4路,福建省,福州市,闽侯县,119.199198,26.095093,119.1943822,26.09820288,719458.8623,2888408.606,FALSE,FALSE,L0_003_005,1,1,省行政学院上街校区北门_00127,FALSE,TRUE,1924.263247
BV09142153,竹屿地铁站(公交站),竹屿地铁站,交通设施服务;公交车站;公交车站相关,150700,130路;332路;通学专线6路;通学专线7路,福建省,福州市,晋安区,119.339169,26.092956,119.3342892,26.09599289,733459.9064,2888407.2,TRUE,TRUE,L0_008_005,1,1,竹屿地铁站_00128,FALSE,TRUE,1584.397208
BV09144640,行政服务中心(县税务局)(公交站),行政服务中心(县税务局),交通设施服务;公交车站;公交车站相关,150700,185路快线,福建省,福州市,闽侯县,119.144119,26.137178,119.1391904,26.14021639,713861.0067,2892971.514,TRUE,TRUE,L0_001_006;L0_001_007,1;2,2,行政服务中心(县税务局)_00129,FALSE,TRUE,99.78633046
BV09148286,龙台路东(公交站),龙台路东,交通设施服务;公交车站;公交车站相关,150700,769路;闽侯地铁专线4路,福建省,福州市,闽侯县,119.201557,26.094561,119.1967455,26.09767427,719696.2695,2888354.025,FALSE,FALSE,L0_003_005,1,1,龙台路东_00130,FALSE,TRUE,1920.662607
BV09148287,西园公交总站(公交站),西园公交总站,交通设施服务;公交车站;公交车站相关,150700,153路(敬老线路);65路,福建省,福州市,晋安区,119.32141,26.118739,119.3165624,26.12182644,731635.431,2891237.908,TRUE,TRUE,L0_007_006,2,1,西园公交总站_00131,FALSE,TRUE,1537.671414
BV09151261,清华附中福州学校西门(公交站),清华附中福州学校西门,交通设施服务;公交车站;公交车站相关,150700,57路,福建省,福州市,仓山区,119.375709,26.018395,119.3707807,26.0213257,737261.2828,2880199.812,TRUE,TRUE,L0_009_002;L0_010_002,2,2,清华附中福州学校西门_00132,FALSE,TRUE,346.4053499
BV09154582,孟超肝胆医院西洪院区(鸡角弄)(公交站),孟超肝胆医院西洪院区(鸡角弄),交通设施服务;公交车站;公交车站相关,150700,100路(敬老线路);118路;23路;75路(敬老线路);91路;东部28号线,福建省,福州市,鼓楼区,119.280348,26.083883,119.2755692,26.08701268,727602.5772,2887308.188,TRUE,TRUE,L0_006_004,2,1,孟超肝胆医院西洪院区(鸡角弄)_00133,FALSE,TRUE,4486.686631
BV09154720,市妇幼保健院门诊楼(公交站),市妇幼保健院门诊楼,交通设施服务;公交车站;公交车站相关,150700,162路;359路,福建省,福州市,仓山区,119.289764,26.021166,119.2849782,26.02424189,728665.8693,2880369.731,TRUE,TRUE,L0_006_002,1,1,市妇幼保健院门诊楼_00134,FALSE,TRUE,3024.57519
BV09154883,福建海事局(公交站),福建海事局,交通设施服务;公交车站;公交车站相关,150700,117路;125路;132路;133路;13路(敬老线路);150路;169路(敬老线路);171路(敬老线路);181路(敬老线路);18路;313路;315路;327路;339路;353路;537路;82路;89路;92路;93路;98路;东部22号线(工作日班车);永泰旅游专线(闽运线);贵安旅游2号专线(汽车南站),福建省,福州市,台江区,119.289672,26.056912,119.2848836,26.06001218,728586.9773,2884332.871,TRUE,TRUE,L0_006_003,2,1,福建海事局_00135,FALSE,TRUE,5491.198364
BV09155595,空港快线金山正祥站(公交站),空港快线金山正祥站,交通设施服务;公交车站;公交车站相关,150700,空港快线阿弥陀佛大饭店专线,福建省,福州市,仓山区,119.267135,26.033076,119.2623713,26.03618319,726379.8527,2881653.375,TRUE,TRUE,L0_005_002;L0_006_002,2;3,2,空港快线金山正祥站_00136,FALSE,TRUE,2035.950796
BV09159763,潘墩地铁站B口(公交站),潘墩地铁站B口,交通设施服务;公交车站;公交车站相关,150700,205路;353路;57路,福建省,福州市,仓山区,119.356617,26.01981,119.3517126,26.02276733,735349.4562,2880325.014,TRUE,TRUE,L0_009_002,1,1,潘墩地铁站B口_00137,FALSE,TRUE,938.4846993
BV09159764,盘屿(公交站),盘屿,交通设施服务;公交车站;公交车站相关,150700,156路;188路(敬老线路);25路(敬老线路),福建省,福州市,仓山区,119.297913,25.997991,119.2931167,26.00103912,729525.7431,2877813.179,TRUE,TRUE,L0_007_001,1,1,盘屿_00138,FALSE,TRUE,773.0969515
BV09159765,利嘉国际商业城12号馆(公交站),利嘉国际商业城12号馆,交通设施服务;公交车站;公交车站相关,150700,188路(敬老线路),福建省,福州市,仓山区,119.298568,25.997821,119.2937707,26.00086797,729591.5552,2877795.366,TRUE,TRUE,L0_007_001,1,1,利嘉国际商业城12号馆_00139,FALSE,TRUE,763.9692827
BV09159959,荷泽(公交站),荷泽,交通设施服务;公交车站;公交车站相关,150700,10路;122路(敬老线路);124路;125路;18路;200路;311路;318路;327路;339路;4路;61路;87路;贵安旅游2号专线;贵安旅游2号专线(汽车南站),福建省,福州市,台江区,119.289253,26.063898,119.2844647,26.06700344,728531.4735,2885106.761,TRUE,TRUE,L0_006_004,2,1,荷泽_00140,FALSE,TRUE,5687.38137
BV09162124,县医院(公交站),县医院,交通设施服务;公交车站;公交车站相关,150700,33路;38路;602路;606路;607路;707路支线;767路,福建省,福州市,闽侯县,119.160048,26.146272,119.155149,26.14934367,715440.1305,2894009.126,TRUE,TRUE,L0_001_007;L0_002_007,2,2,县医院_00141,FALSE,TRUE,1439.87179
BV09163759,鼓山红光(公交站),鼓山红光,交通设施服务;公交车站;公交车站相关,150700,107路;161路;197路;302路;303路;56路,福建省,福州市,晋安区,119.354149,26.068233,119.3492448,26.07122699,735005.6775,2885689.993,TRUE,TRUE,L0_009_004,1,1,鼓山红光_00142,FALSE,TRUE,2175.436388
BV09168410,招呼站(公交站),招呼站,交通设施服务;公交车站;公交车站相关,150700,359路,福建省,福州市,仓山区,119.264235,26.01288,119.2594744,26.0159752,726128.6521,2879409.357,TRUE,TRUE,L0_005_002,2,1,招呼站_00145,FALSE,TRUE,386.5386181
BV09169916,建中小区西门(公交站),建中小区西门,交通设施服务;公交车站;公交车站相关,150700,97路,福建省,福州市,仓山区,119.252015,26.040922,119.2472555,26.04404011,724851.8387,2882497.748,TRUE,TRUE,L0_005_003,2,1,建中小区西门_00146,FALSE,TRUE,1517.870833
BV09169917,上雁(公交站),上雁,交通设施服务;公交车站;公交车站相关,150700,97路,福建省,福州市,仓山区,119.251983,26.037164,119.2472238,26.04027957,724855.8423,2882081.037,TRUE,TRUE,L0_005_002;L0_005_003,2;3,2,上雁_00147,FALSE,TRUE,1294.099515
BV09170440,福建理工大学鼓山校区(公交站),福建理工大学鼓山校区,交通设施服务;公交车站;公交车站相关,150700,(停运)317路;169路(敬老线路);170路;319路;327路;68路;93路,福建省,福州市,晋安区,119.370219,26.084708,119.3652913,26.08768958,736578.3171,2887543.151,TRUE,TRUE,L0_009_004;L0_009_005,2,2,福建理工大学鼓山校区_00148,FALSE,TRUE,356.4896835
