"YR_MTH","VEHICLE_CLASS_CODE","GOODS_VEHICLE_TYPE_CODE","GOV_VEHICLE_TYPE_CODE","MOTOR_CYCLE_TYPE_CODE","TAXIS_TYPE_CODE","TTD_PTO_CODE","BUS_TYPE_CODE","FRANCHISED_TYPE","FIRST_REG","TOTAL_REG","TOTAL_LIC"
"201612","12","","","","","NLB","DD","",0,10,10
"201701","12","","","","","NLB","SD","",0,114,114
"201701","12","","","","","CTB","SD","2",0,1,0
"201701","11","","","","","OTHERS","DD","",0,103,103
"201701","1","","","","","","","",3120,583997,538245
"201701","4","","","","","","DD","",0,60,60
"201701","12","","","","","KMB","DD","",13,3752,3749
"201701","4","","","","","","SD","",8,598,593
"201701","5","3","","","","","","",51,5918,5844
"201701","11","","","","","LRB","SD","",0,11,11
"201701","5","2","","","","","","",183,37023,36252
"201701","12","","","","","CTB","SD","1",0,38,38
"201701","7","","MC","","","","","",0,744,744
"201701","6","","","","","","","",21,1856,1633
"201701","11","","","","","LRB","DD","",0,123,122
"201701","12","","","","","NLB","DD","",0,10,10
"201701","12","","","","","LWB","SD","",0,0,0
"201701","5","1","","","","","","",442,71995,70531
"201701","12","","","","","CTB","DD","2",14,197,182
"201701","12","","","","","CTB","DD","1",5,744,732
"201701","2","","","COMBO","","","","",0,67,51
"201701","10","","","","","","","",16,3125,3105
"201701","12","","","","","NWFB","SD","",0,16,12
"201701","12","","","","","KMB","SD","",0,164,164
"201701","12","","","","","NWFB","DD","",24,718,680
"201701","7","","OTHERS","","","","","",60,5575,5575
"201701","3","","","","NT","TAX","","",20,2838,2833
"201701","3","","","","Urban","TAX","","",123,15250,15246
"201701","3","","","","Lantau","TAX","","",0,75,75
"201701","9","","","","","GMB","","",3,3258,3258
"201701","2","","","MTRI","","","","",13,404,379
"201701","2","","","SOLO","","","","",301,72050,50077
"201701","12","","","","","LWB","DD","",0,242,241
"201701","9","","","","","RMB","","",0,1092,1089
"201701","11","","","","","OTHERS","SD","",47,6806,6770
"201702","3","","","","NT","TAX","","",22,2838,2834
"201702","5","3","","","","","","",53,5950,5881
"201702","12","","","","","KMB","SD","",0,164,164
"201702","12","","","","","KMB","DD","",8,3742,3739
"201702","2","","","SOLO","","","","",313,72233,50158
"201702","12","","","","","CTB","DD","1",0,744,731
"201702","11","","","","","OTHERS","DD","",0,103,102
"201702","11","","","","","LRB","SD","",0,11,11
"201702","12","","","","","NWFB","DD","",13,716,681
"201702","3","","","","Lantau","TAX","","",0,75,75
"201702","7","","OTHERS","","","","","",42,5582,5582
"201702","4","","","","","","SD","",10,602,596
"201702","12","","","","","CTB","SD","2",0,1,0
"201702","11","","","","","LRB","DD","",3,123,122
"201702","4","","","","","","DD","",0,60,60
"201702","9","","","","","RMB","","",0,1090,1087
"201702","2","","","COMBO","","","","",0,67,51
"201702","12","","","","","NWFB","SD","",0,13,12
"201702","9","","","","","GMB","","",7,3260,3258
"201702","11","","","","","OTHERS","SD","",32,6809,6772
"201702","3","","","","Urban","TAX","","",102,15250,15246
"201702","12","","","","","LWB","DD","",0,242,241
"201702","5","2","","","","","","",161,36981,36231
"201702","12","","","","","NLB","SD","",0,114,113
"201702","6","","","","","","","",11,1857,1641
"201702","10","","","","","","","",10,3121,3101
"201702","7","","MC","","","","","",0,739,739
"201702","1","","","","","","","",3267,585270,539446
"201702","5","1","","","","","","",375,72123,70705
"201702","12","","","","","LWB","SD","",0,0,0
"201702","12","","","","","CTB","SD","1",0,38,38
"201702","2","","","MTRI","","","","",17,421,396
"201702","12","","","","","CTB","DD","2",7,202,183
"201702","12","","","","","NLB","DD","",0,10,10
"201703","12","","","","","KMB","SD","",0,164,164
"201703","12","","","","","NWFB","SD","",0,12,12
"201703","3","","","","Urban","TAX","","",142,15250,15245
"201703","5","2","","","","","","",325,37005,36245
"201703","11","","","","","LRB","SD","",0,11,11
"201703","12","","","","","KMB","DD","",36,3754,3751
"201703","3","","","","NT","TAX","","",19,2838,2834
"201703","11","","","","","OTHERS","SD","",54,6804,6764
"201703","4","","","","","","SD","",3,602,594
"201703","2","","","MTRI","","","","",10,431,405
"201703","5","1","","","","","","",628,72240,70692
"201703","3","","","","Lantau","TAX","","",2,75,75
"201703","12","","","","","CTB","DD","2",6,183,182
"201703","12","","","","","LWB","SD","",0,0,0
"201703","2","","","SOLO","","","","",498,72602,50526
"201703","12","","","","","CTB","SD","2",0,1,0
"201703","12","","","","","CTB","SD","1",0,38,38
"201703","9","","","","","GMB","","",11,3286,3286
"201703","7","","OTHERS","","","","","",33,5580,5580
"201703","1","","","","","","","",6392,589362,543123
"201703","12","","","","","NLB","DD","",0,10,10
"201703","11","","","","","OTHERS","DD","",1,104,104
"201703","4","","","","","","DD","",0,60,60
"201703","12","","","","","NLB","SD","",0,114,113
"201703","6","","","","","","","",14,1864,1645
"201703","12","","","","","CTB","DD","1",1,736,727
"201703","10","","","","","","","",11,3120,3090
"201703","12","","","","","LWB","DD","",0,242,241
"201703","7","","MC","","","","","",0,735,735
"201703","5","3","","","","","","",74,5988,5911
"201703","12","","","","","NWFB","DD","",20,709,691
"201703","2","","","COMBO","","","","",0,67,50
"201703","11","","","","","LRB","DD","",2,123,122
"201703","9","","","","","RMB","","",7,1064,1061
"201704","4","","","","","","SD","",3,604,595
"201704","12","","","","","NWFB","SD","",0,12,12
"201704","12","","","","","LWB","DD","",0,242,241
"201704","12","","","","","KMB","SD","",1,165,164
"201704","3","","","","NT","TAX","","",21,2838,2834
"201704","5","3","","","","","","",65,6031,5953
"201704","12","","","","","CTB","DD","1",5,741,729
"201704","9","","","","","RMB","","",0,1084,1079
"201704","12","","","","","KMB","DD","",20,3757,3756
"201704","12","","","","","NLB","DD","",0,10,10
"201704","5","2","","","","","","",236,37021,36238
"201704","9","","","","","GMB","","",10,3266,3266
"201704","11","","","","","LRB","DD","",3,123,122
"201704","12","","","","","NLB","SD","",0,114,114
"201704","2","","","SOLO","","","","",456,72942,50628
"201704","2","","","COMBO","","","","",3,70,54
"201704","7","","OTHERS","","","","","",26,5567,5567
"201704","7","","MC","","","","","",0,734,734
"201704","11","","","","","OTHERS","SD","",53,6811,6766
"201704","12","","","","","CTB","SD","2",0,1,0
"201704","12","","","","","NWFB","DD","",18,714,683
"201704","6","","","","","","","",10,1868,1663
"201704","3","","","","Lantau","TAX","","",0,75,75
"201704","5","1","","","","","","",442,72255,70682
"201704","12","","","","","CTB","DD","2",1,184,183
"201704","12","","","","","LWB","SD","",1,1,1
"201704","4","","","","","","DD","",0,60,60
"201704","3","","","","Urban","TAX","","",158,15250,15245
"201704","11","","","","","OTHERS","DD","",0,104,103
"201704","1","","","","","","","",2868,590129,542539
"201704","10","","","","","","","",7,3117,3086
"201704","12","","","","","CTB","SD","1",0,38,38
"201704","2","","","MTRI","","","","",13,444,416
"201704","11","","","","","LRB","SD","",0,11,11
"201705","12","","","","","KMB","SD","",4,168,161
"201705","7","","OTHERS","","","","","",48,5589,5589
"201705","12","","","","","LWB","SD","",1,2,2
"201705","3","","","","NT","TAX","","",22,2838,2834
"201705","12","","","","","NLB","DD","",0,10,10
"201705","10","","","","","","","",9,3107,3082
"201705","12","","","","","CTB","DD","1",5,743,730
"201705","12","","","","","NLB","SD","",0,114,114
"201705","7","","MC","","","","","",0,729,729
"201705","11","","","","","LRB","SD","",0,11,11
"201705","12","","","","","LWB","DD","",0,242,241
"201705","2","","","MTRI","","","","",13,457,427
"201705","6","","","","","","","",8,1870,1660
"201705","3","","","","Lantau","TAX","","",0,75,75
"201705","4","","","","","","SD","",4,606,599
"201705","11","","","","","LRB","DD","",3,123,123
"201705","3","","","","Urban","TAX","","",150,15250,15232
"201705","12","","","","","NWFB","DD","",24,712,669
"201705","12","","","","","CTB","SD","2",0,1,0
"201705","12","","","","","CTB","SD","1",0,38,38
"201705","12","","","","","NWFB","SD","",0,12,12
"201705","1","","","","","","","",3628,591482,543865
"201705","5","2","","","","","","",321,37050,36267
"201705","5","1","","","","","","",577,72298,70725
"201705","4","","","","","","DD","",0,59,59
"201705","2","","","COMBO","","","","",0,70,53
"201705","11","","","","","OTHERS","SD","",49,6814,6775
"201705","9","","","","","RMB","","",1,1081,1074
"201705","5","3","","","","","","",64,6062,5972
"201705","12","","","","","KMB","DD","",45,3758,3757
"201705","12","","","","","CTB","DD","2",0,184,183
"201705","9","","","","","GMB","","",7,3269,3269
"201705","11","","","","","OTHERS","DD","",0,104,103
"201705","2","","","SOLO","","","","",478,73310,50872
"201706","7","","OTHERS","","","","","",102,5625,5625
"201706","11","","","","","OTHERS","DD","",2,104,103
"201706","3","","","","Lantau","TAX","","",0,75,75
"201706","11","","","","","OTHERS","SD","",43,6806,6764
"201706","3","","","","Urban","TAX","","",170,15250,15235
"201706","12","","","","","CTB","SD","1",0,38,38
"201706","12","","","","","CTB","DD","1",1,741,730
"201706","2","","","MTRI","","","","",2,460,435
"201706","6","","","","","","","",10,1870,1653
"201706","12","","","","","KMB","DD","",33,3780,3778
"201706","12","","","","","LWB","SD","",0,2,2
"201706","1","","","","","","","",3529,592664,545753
"201706","12","","","","","NWFB","SD","",0,12,12
"201706","5","3","","","","","","",67,6092,6008
"201706","12","","","","","NWFB","DD","",22,698,675
"201706","3","","","","NT","TAX","","",28,2838,2834
"201706","12","","","","","NLB","DD","",0,10,10
"201706","2","","","COMBO","","","","",1,71,52
"201706","12","","","","","CTB","SD","2",0,1,0
"201706","12","","","","","NLB","SD","",0,114,114
"201706","11","","","","","LRB","DD","",0,123,123
"201706","5","2","","","","","","",348,37071,36338
"201706","9","","","","","RMB","","",1,1081,1075
"201706","4","","","","","","SD","",4,617,611
"201706","4","","","","","","DD","",0,47,47
"201706","10","","","","","","","",24,3118,3089
"201706","11","","","","","LRB","SD","",0,11,11
"201706","5","1","","","","","","",573,72355,70832
"201706","7","","MC","","","","","",0,725,725
"201706","9","","","","","GMB","","",3,3269,3268
"201706","12","","","","","CTB","DD","2",0,184,183
"201706","2","","","SOLO","","","","",515,73666,51109
"201706","12","","","","","LWB","DD","",0,242,241
"201706","12","","","","","KMB","SD","",4,159,157
"201707","12","","","","","NLB","SD","",0,114,114
"201707","12","","","","","LWB","DD","",0,242,240
"201707","12","","","","","KMB","SD","",0,151,150
"201707","12","","","","","KMB","DD","",32,3798,3788
"201707","12","","","","","CTB","SD","1",0,38,38
"201707","12","","","","","CTB","DD","1",0,741,730
"201707","12","","","","","CTB","SD","2",0,1,0
"201707","12","","","","","CTB","DD","2",0,184,181
"201707","5","1","","","","","","",558,72340,70831
"201707","5","2","","","","","","",290,37073,36369
"201707","5","3","","","","","","",64,6128,6017
"201707","6","","","","","","","",18,1884,1671
"201707","7","","MC","","","","","",0,723,723
"201707","7","","OTHERS","","","","","",34,5568,5568
"201707","2","","","SOLO","","","","",591,74103,51453
"201707","2","","","COMBO","","","","",0,71,52
"201707","2","","","MTRI","","","","",8,467,442
"201707","1","","","","","","","",3273,593611,545794
"201707","3","","","","Urban","TAX","","",138,15250,15238
"201707","3","","","","NT","TAX","","",28,2838,2834
"201707","3","","","","Lantau","TAX","","",0,75,75
"201707","11","","","","","LRB","SD","",0,11,11
"201707","11","","","","","LRB","DD","",0,123,123
"201707","11","","","","","OTHERS","SD","",60,6790,6745
"201707","11","","","","","OTHERS","DD","",2,104,103
"201707","4","","","","","","SD","",6,631,621
"201707","4","","","","","","DD","",0,39,39
"201707","9","","","","","RMB","","",0,1078,1074
"201707","9","","","","","GMB","","",1,3272,3268
"201707","10","","","","","","","",7,3077,3035
"201707","12","","","","","NWFB","SD","",0,12,12
"201707","12","","","","","NWFB","DD","",24,716,680
"201707","12","","","","","LWB","SD","",0,2,2
"201707","12","","","","","NLB","DD","",0,10,10
"201708","12","","","","","LWB","DD","",0,242,241
"201708","12","","","","","NLB","SD","",0,114,114
"201708","12","","","","","NLB","DD","",0,10,10
"201708","11","","","","","LRB","SD","",0,11,11
"201708","11","","","","","LRB","DD","",4,123,122
"201708","12","","","","","KMB","SD","",0,147,145
"201708","12","","","","","KMB","DD","",28,3783,3766
"201708","12","","","","","CTB","SD","1",0,38,38
"201708","12","","","","","CTB","DD","1",6,743,722
"201708","12","","","","","CTB","SD","2",0,1,0
"201708","12","","","","","CTB","DD","2",0,184,181
"201708","5","1","","","","","","",589,72371,70853
"201708","5","2","","","","","","",302,37086,36358
"201708","5","3","","","","","","",59,6160,6053
"201708","1","","","","","","","",3796,594992,547253
"201708","3","","","","Urban","TAX","","",132,15250,15240
"201708","3","","","","NT","TAX","","",23,2838,2834
"201708","3","","","","Lantau","TAX","","",2,75,75
"201708","11","","","","","OTHERS","SD","",104,6794,6753
"201708","11","","","","","OTHERS","DD","",0,104,104
"201708","4","","","","","","SD","",3,635,627
"201708","4","","","","","","DD","",0,35,35
"201708","9","","","","","RMB","","",1,1075,1071
"201708","9","","","","","GMB","","",14,3275,3270
"201708","10","","","","","","","",71,3092,3060
"201708","2","","","SOLO","","","","",587,74523,51788
"201708","2","","","COMBO","","","","",0,71,52
"201708","2","","","MTRI","","","","",15,482,449
"201708","6","","","","","","","",11,1882,1670
"201708","7","","MC","","","","","",5,724,724
"201708","7","","OTHERS","","","","","",49,5576,5576
"201708","12","","","","","NWFB","SD","",0,12,12
"201708","12","","","","","NWFB","DD","",14,706,671
"201708","12","","","","","LWB","SD","",0,2,2
"201709","12","","","","","KMB","SD","",0,147,145
"201709","3","","","","Lantau","TAX","","",0,75,75
"201709","12","","","","","CTB","SD","1",0,38,38
"201709","12","","","","","CTB","DD","1",7,731,712
"201709","6","","","","","","","",9,1882,1674
"201709","7","","MC","","","","","",6,722,722
"201709","7","","OTHERS","","","","","",59,5567,5567
"201709","4","","","","","","SD","",7,636,631
"201709","4","","","","","","DD","",0,35,35
"201709","9","","","","","RMB","","",3,1073,1067
"201709","9","","","","","GMB","","",12,3277,3272
"201709","10","","","","","","","",46,3125,3100
"201709","5","1","","","","","","",625,72494,70952
"201709","5","2","","","","","","",279,37110,36390
"201709","5","3","","","","","","",57,6188,6068
"201709","2","","","SOLO","","","","",553,74940,52079
"201709","11","","","","","OTHERS","SD","",47,6800,6756
"201709","11","","","","","OTHERS","DD","",0,104,104
"201709","12","","","","","CTB","SD","2",0,1,0
"201709","12","","","","","CTB","DD","2",0,184,181
"201709","12","","","","","NWFB","SD","",0,12,12
"201709","12","","","","","NWFB","DD","",3,679,672
"201709","12","","","","","LWB","SD","",0,2,2
"201709","12","","","","","LWB","DD","",0,242,240
"201709","12","","","","","NLB","SD","",0,114,110
"201709","12","","","","","NLB","DD","",0,10,10
"201709","11","","","","","LRB","SD","",0,11,11
"201709","11","","","","","LRB","DD","",0,123,122
"201709","2","","","COMBO","","","","",3,74,57
"201709","2","","","MTRI","","","","",2,483,452
"201709","1","","","","","","","",4298,596989,549019
"201709","3","","","","Urban","TAX","","",140,15250,15241
"201709","3","","","","NT","TAX","","",33,2838,2834
"201709","12","","","","","KMB","DD","",35,3794,3786
"201710","3","","","","Lantau","TAX","","",0,75,75
"201710","12","","","","","KMB","SD","",0,147,146
"201710","12","","","","","KMB","DD","",43,3804,3797
"201710","12","","","","","CTB","SD","1",0,38,38
"201710","12","","","","","CTB","DD","1",6,723,708
"201710","12","","","","","CTB","SD","2",0,1,0
"201710","12","","","","","CTB","DD","2",9,193,190
"201710","5","1","","","","","","",518,72484,70935
"201710","5","2","","","","","","",270,37110,36381
"201710","5","3","","","","","","",43,6204,6090
"201710","6","","","","","","","",15,1882,1688
"201710","7","","MC","","","","","",0,716,716
"201710","7","","OTHERS","","","","","",61,5565,5565
"201710","2","","","SOLO","","","","",453,75236,52331
"201710","2","","","COMBO","","","","",0,74,55
"201710","2","","","MTRI","","","","",10,493,452
"201710","1","","","","","","","",3080,597952,549922
