"YR_MTH","MODE","TTD_PTO_CODE","FRANCHISE_TYPE","RAIL_LINE","BUS_TYPE_CODE","KM","KM_INDI","KM_CROSS_HARBOUR","KM_CROSS_HARBOUR_INDI","NO_FLEET","NO_FLEET_INDI","PAX_CAP","PAX_CAP_INDI"
"202507","LRB","LRB","","","",521.2072,"",,"",158,"",18741,""
"202507","LRB","LRB","","","DD",,"",,"",147,"",,""
"202507","LRB","LRB","","","SD",,"",,"",11,"",,""
"202507","RS","RS","","","",2720.506,"",,"",881,"",39714,""
"202507","TAX","TAX","","","",,"",,"",17727,"",73180,""
"202507","Fran_Bus","KMB","","","DD",,"",,"",3782,"",,""
"202508","Fran_Bus","CTB","2","","DD",,"",,"",221,"",,""
"202508","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202508","Fran_Bus","LWB","","","",3049.508,"",,"",306,"",40368,""
"202508","Fran_Bus","LWB","","","DD",,"",,"",303,"",,""
"202508","Fran_Bus","LWB","","","SD",,"",,"",3,"",,""
"202508","Fran_Bus","NLB","","","",669.557,"",,"",145,"",13131,""
"202508","Fran_Bus","NLB","","","DD",,"",,"",67,"",,""
"202508","Fran_Bus","NLB","","","SD",,"",,"",78,"",,""
"202508","Railways","MTRC","","Local","",3337.179,"",,"",2039,"",649057,""
"202508","Railways","MTRC","","Airport","",246.454,"",,"",77,"",7700,""
"202508","Railways","MTRC","","LRT","",564.013,"",,"",149,"",36505,""
"202508","Railways","HKT","","","",382.68076,"",,"",161,"",18515,""
"202508","PLB","GMB","","","",25090.536,"",,"",3354,"",59282,""
"202508","PLB","RMB","","","",,"",,"",711,"",11946,""
"202508","Ferries","NWFF","","","",,"",,"",27,"",14984,""
"202508","Ferries","STF","","","",,"",,"",10,"",4750,""
"202508","Ferries","LFS","","","",,"",,"",55,"",15980,""
"202508","LRB","LRB","","","",530.4458,"",,"",156,"",18587,""
"202508","LRB","LRB","","","DD",,"",,"",147,"",,""
"202508","LRB","LRB","","","SD",,"",,"",9,"",,""
"202508","RS","RS","","","",2747.909,"",,"",882,"",39598,""
"202508","TAX","TAX","","","",,"",,"",17554,"",72466,""
"202508","Fran_Bus","CTB","3","","DD",,"",,"",1332,"",,""
"202508","Fran_Bus","CTB","3","","SD",,"",,"",18,"",,""
"202508","Fran_Bus","CTB","2","","",2491.5755,"",638.0622,"",221,"",28885,""
"202508","Fran_Bus","KMB","","","",21363.404,"",2606.556,"",3925,"",513238,""
"202508","Fran_Bus","KMB","","","DD",,"",,"",3788,"",,""
"202508","Fran_Bus","KMB","","","SD",,"",,"",137,"",,""
"202508","Fran_Bus","CTB","3","","",7429.3437,"",2890.7956,"",1350,"",176122,""
"202509","LRB","LRB","","","SD",,"",,"",9,"",,""
"202509","LRB","LRB","","","DD",,"",,"",149,"",,""
"202509","TAX","TAX","","","",,"",,"",17593,"",72764,""
"202509","Fran_Bus","KMB","","","",19721.221,"",2409.945,"",3906,"",511305,""
"202509","Fran_Bus","KMB","","","DD",,"",,"",3774,"",,""
"202509","Fran_Bus","KMB","","","SD",,"",,"",132,"",,""
"202509","Fran_Bus","CTB","3","","",6869.6274,"",2656.1522,"",1358,"",177117,""
"202509","Fran_Bus","CTB","3","","DD",,"",,"",1340,"",,""
"202509","Fran_Bus","CTB","3","","SD",,"",,"",18,"",,""
"202509","Fran_Bus","CTB","2","","",2265.7844,"",580.2712,"",219,"",28610,""
"202509","Fran_Bus","CTB","2","","DD",,"",,"",219,"",,""
"202509","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202509","Fran_Bus","LWB","","","",2797.48,"",,"",300,"",39476,""
"202509","Fran_Bus","LWB","","","DD",,"",,"",296,"",,""
"202509","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202509","Fran_Bus","NLB","","","",626.499,"",,"",146,"",13310,""
"202509","Fran_Bus","NLB","","","DD",,"",,"",69,"",,""
"202509","Fran_Bus","NLB","","","SD",,"",,"",77,"",,""
"202509","Railways","MTRC","","Local","",3132.957,"",,"",2039,"",649057,""
"202509","Railways","MTRC","","Airport","",236.074,"",,"",77,"",7700,""
"202509","Railways","MTRC","","LRT","",528.293,"",,"",149,"",36505,""
"202509","Railways","HKT","","","",348.99769,"",,"",161,"",18515,""
"202509","PLB","GMB","","","",23879.357,"",,"",3357,"",59345,""
"202509","PLB","RMB","","","",,"",,"",707,"",11876,""
"202509","Ferries","NWFF","","","",,"",,"",28,"",15484,""
"202509","Ferries","STF","","","",,"",,"",10,"",4750,""
"202509","Ferries","LFS","","","",,"",,"",57,"",16469,""
"202509","LRB","LRB","","","",491.4064,"",,"",158,"",18831,""
"202509","RS","RS","","","",2628.401,"",,"",892,"",40031,""
"202510","Ferries","NWFF","","","",,"",,"",30,"",16384,""
"202510","Ferries","STF","","","",,"",,"",10,"",4750,""
"202510","Ferries","LFS","","","",,"",,"",58,"",16692,""
"202510","LRB","LRB","","","",536.1895,"",,"",158,"",18831,""
"202510","LRB","LRB","","","DD",,"",,"",149,"",,""
"202510","LRB","LRB","","","SD",,"",,"",9,"",,""
"202510","RS","RS","","","",2773.007,"",,"",873,"",38672,""
"202510","TAX","TAX","","","",,"",,"",17631,"",73070,""
"202510","Fran_Bus","KMB","","","",21675.547,"",2611.65,"",3862,"",505352,""
"202510","Fran_Bus","KMB","","","DD",,"",,"",3727,"",,""
"202510","Fran_Bus","KMB","","","SD",,"",,"",135,"",,""
"202510","Fran_Bus","CTB","3","","",7563.0982,"",2886.8504,"",1366,"",178203,""
"202510","Fran_Bus","CTB","3","","DD",,"",,"",1349,"",,""
"202510","Fran_Bus","CTB","3","","SD",,"",,"",17,"",,""
"202510","Fran_Bus","CTB","2","","",2499.2585,"",637.2435,"",213,"",27841,""
"202510","Fran_Bus","CTB","2","","DD",,"",,"",213,"",,""
"202510","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202510","Fran_Bus","LWB","","","",3081.978,"",,"",308,"",40540,""
"202510","Fran_Bus","LWB","","","DD",,"",,"",304,"",,""
"202510","Fran_Bus","LWB","","","SD",,"",,"",4,"",,""
"202510","Fran_Bus","NLB","","","",709.451,"",,"",146,"",13281,""
"202510","Fran_Bus","NLB","","","DD",,"",,"",69,"",,""
"202510","Fran_Bus","NLB","","","SD",,"",,"",77,"",,""
"202510","Railways","MTRC","","Local","",3349.838,"",,"",2039,"",649057,""
"202510","Railways","MTRC","","Airport","",246.208,"",,"",77,"",7700,""
"202510","Railways","MTRC","","LRT","",568.397,"",,"",149,"",36505,""
"202510","Railways","HKT","","","",384.50384,"",,"",161,"",18515,""
"202510","PLB","GMB","","","",25763.951,"",,"",3363,"",59450,""
"202510","PLB","RMB","","","",,"",,"",701,"",11774,""
"202511","Fran_Bus","KMB","","","",21086.272,"",2559.853,"",3820,"",508797,""
"202511","Fran_Bus","KMB","","","DD",,"",,"",3677,"",,""
"202511","TAX","TAX","","","",,"",,"",17659,"",73275,""
"202511","RS","RS","","","",2729.519,"",,"",867,"",38608,""
"202511","LRB","LRB","","","SD",,"",,"",6,"",,""
"202511","LRB","LRB","","","DD",,"",,"",151,"",,""
"202511","LRB","LRB","","","",519.7713,"",,"",157,"",18844,""
"202511","Ferries","LFS","","","",,"",,"",59,"",16994,""
"202511","Ferries","STF","","","",,"",,"",10,"",4750,""
"202511","Ferries","NWFF","","","",,"",,"",30,"",16384,""
"202511","PLB","RMB","","","",,"",,"",695,"",11681,""
"202511","PLB","GMB","","","",25087.688,"",,"",3360,"",59402,""
"202511","Railways","HKT","","","",359.418,"",,"",161,"",18515,""
"202511","Railways","MTRC","","LRT","",549.21,"",,"",149,"",36505,""
"202511","Railways","MTRC","","Airport","",237.773,"",,"",77,"",7700,""
"202511","Railways","MTRC","","Local","",3240.143,"",,"",2039,"",649057,""
"202511","Fran_Bus","NLB","","","SD",,"",,"",75,"",,""
"202511","Fran_Bus","NLB","","","DD",,"",,"",69,"",,""
"202511","Fran_Bus","NLB","","","",676.607,"",,"",144,"",13027,""
"202511","Fran_Bus","LWB","","","SD",,"",,"",0,"",,""
"202511","Fran_Bus","LWB","","","DD",,"",,"",302,"",,""
"202511","Fran_Bus","LWB","","","",2995.107,"",,"",302,"",40014,""
"202511","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202511","Fran_Bus","CTB","2","","DD",,"",,"",214,"",,""
"202511","Fran_Bus","CTB","2","","",2416.9212,"",616.43,"",214,"",27881,""
"202511","Fran_Bus","CTB","3","","SD",,"",,"",16,"",,""
"202511","Fran_Bus","CTB","3","","DD",,"",,"",1348,"",,""
"202511","Fran_Bus","CTB","3","","",7334.7927,"",2806.3734,"",1364,"",177903,""
"202511","Fran_Bus","KMB","","","SD",,"",,"",143,"",,""
"202512","Fran_Bus","KMB","","","",21873.613,"",2669.605,"",3764,"",501624,""
"202512","TAX","TAX","","","",,"",,"",17695,"",73479,""
"202512","LRB","LRB","","","SD",,"",,"",2,"",,""
"202512","LRB","LRB","","","DD",,"",,"",156,"",,""
"202512","LRB","LRB","","","",534.4731,"",,"",158,"",19146,""
"202512","Ferries","LFS","","","",,"",,"",58,"",16593,""
"202512","Ferries","STF","","","",,"",,"",10,"",4750,""
"202512","Ferries","NWFF","","","",,"",,"",30,"",16384,""
"202512","PLB","RMB","","","",,"",,"",693,"",11631,""
"202512","PLB","GMB","","","",25639.141,"",,"",3360,"",59416,""
"202512","Railways","HKT","","","",386.22481,"",,"",161,"",18515,""
"202512","Railways","MTRC","","LRT","",569.993,"",,"",149,"",36505,""
"202512","Railways","MTRC","","Airport","",246.769,"",,"",77,"",7700,""
"202512","Railways","MTRC","","Local","",3376.052,"",,"",2039,"",649057,""
"202512","Fran_Bus","NLB","","","SD",,"",,"",77,"",,""
"202512","Fran_Bus","NLB","","","DD",,"",,"",69,"",,""
"202512","Fran_Bus","NLB","","","",701.27,"",,"",146,"",13034,""
"202512","Fran_Bus","LWB","","","SD",,"",,"",0,"",,""
"202512","Fran_Bus","LWB","","","DD",,"",,"",302,"",,""
"202512","Fran_Bus","LWB","","","",3117.075,"",,"",302,"",40031,""
"202512","Fran_Bus","CTB","2","","SD",,"",,"",0,"",,""
"202512","Fran_Bus","CTB","2","","DD",,"",,"",216,"",,""
"202512","Fran_Bus","CTB","2","","",2505.4143,"",636.7959,"",216,"",28216,""
"202512","Fran_Bus","CTB","3","","SD",,"",,"",18,"",,""
"202512","Fran_Bus","CTB","3","","DD",,"",,"",1347,"",,""
"202512","Fran_Bus","CTB","3","","",7636.9201,"",2894.759,"",1365,"",178122,""
"202512","Fran_Bus","KMB","","","SD",,"",,"",135,"",,""
"202512","Fran_Bus","KMB","","","DD",,"",,"",3629,"",,""
